Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-01-07,20:00,Water Heater,2000,1.46,2.92,0.409
2025-01-07,06:00,Refrigerator,150,24.0,3.6,0.504
2025-01-07,21:00,Television,120,3.03,0.364,0.051
2025-01-07,07:00,Lights,60,4.37,0.262,0.037
2025-01-07,17:00,Washing Machine,500,0.92,0.46,0.064
2025-01-07,08:00,Water Pump,750,0.44,0.33,0.046
2025-01-07,19:00,Microwave,1100,0.27,0.297,0.042
2025-01-07,08:00,Electric Oven,2200,0.5,1.1,0.154
2025-01-07,13:00,Electric Oven,2200,0.44,0.968,0.136
2025-01-07,15:00,Computer,200,2.76,0.552,0.077
2025-01-07,21:00,Laptop,65,3.56,0.231,0.032
2025-01-07,10:00,Iron,1100,0.35,0.385,0.054
2025-01-07,08:00,Kitchen Appliances,800,0.74,0.592,0.083
2025-01-07,06:00,Other Appliances,100,2.0,0.2,0.028
2025-01-08,13:00,Air Conditioner,1500,0.85,1.275,0.178
2025-01-08,15:00,Electric Fan,75,1.11,0.083,0.012
2025-01-08,20:00,Water Heater,2000,1.57,3.14,0.44
2025-01-08,12:00,Refrigerator,150,24.0,3.6,0.504
2025-01-08,21:00,Television,120,3.62,-0.434,0.061
2025-01-08,21:00,Lights,60,5.04,0.302,0.042
2025-01-08,06:00,Water Pump,750,0.57,0.427,0.06
2025-01-08,08:00,Microwave,1100,0.29,0.319,0.045
2025-01-08,08:00,Electric Oven,2200,0.45,0.99,0.139
2025-01-08,14:00,Computer,200,3.17,0.634,0.089
2025-01-08,14:00,Laptop,65,4.01,0.261,0.037
2025-01-08,07:00,Kitchen Appliances,800,1.2,0.96,0.134
2025-01-08,08:00,Kitchen Appliances,800,0.7,0.56,0.078
2025-01-08,13:00,Kitchen Appliances,800,1.08,0.864,0.121
2025-01-08,18:00,Other Appliances,100,1.8,0.18,0.025
2025-01-09,20:00,Air Conditioner,1500,0.76,1.14,0.16
2025-01-09,13:00,Electric Fan,75,1.02,0.076,0.011
2025-01-09,07:00,Water Heater,2000,1.47,2.94,0.412
2025-01-09,12:00,Refrigerator,150,24.0,3.6,0.504
2025-01-09,19:00,Television,120,3.59,0.431,0.06
2025-01-09,06:00,Lights,60,4.89,0.293,0.041
2025-01-09,06:00,Water Pump,750,0.54,0.405,0.057
2025-01-09,07:00,Microwave,1100,0.28,0.308,0.043
2025-01-09,08:00,Electric Oven,2200,0.51,1.122,0.157
2025-01-09,08:00,Electric Oven,2200,0.5,1.1,0.154
2025-01-09,08:00,Electric Oven,2200,0.49,1.078,0.151
2025-01-09,09:00,Computer,200,3.34,0.668,0.094
2025-01-09,14:00,Laptop,65,3.62,0.235,0.033
2025-01-09,07:00,Kitchen Appliances,800,0.86,0.688,0.096
2025-01-09,00:00,Other Appliances,100,1.93,0.193,0.027
2025-01-10,14:00,Air Conditioner,1500,0.83,1.245,0.174
2025-01-10,20:00,Electric Fan,75,0.91,0.068,0.01
2025-01-10,07:00,Water Heater,2000,1.6,3.2,0.448
2025-01-10,06:00,Refrigerator,150,22.01,3.302,0.462
2025-01-10,20:00,Television,120,3.39,0.407,0.057
2025-01-10,19:00,Lights,60,5.55,0.333,0.047
2025-01-10,08:00,Water Pump,750,0.53,0.398,0.056
2025-01-10,13:00,Microwave,1100,0.19,0.209,0.029
2025-01-10,20:00,Electric Oven,2200,0.29,0.638,0.089
2025-01-10,13:00,Electric Oven,2200,0.38,0.836,0.117
2025-01-10,20:00,Computer,200,2.94,0.588,0.082
2025-01-10,20:00,Laptop,65,3.54,0.23,0.032
2025-01-10,11:00,Iron,1100,0.31,0.341,0.048
2025-01-10,13:00,Kitchen Appliances,800,1.27,1.016,0.142
2025-01-10,00:00,Other Appliances,100,2.07,0.207,0.029
2025-01-11,15:00,Air Conditioner,1500,0.92,1.38,0.193
2025-01-11,22:00,Electric Fan,75,1.15,0.086,0.012
2025-01-11,20:00,Water Heater,2000,1.88,3.76,0.526
2025-01-11,06:00,Refrigerator,150,24.0,3.6,0.504
2025-01-11,21:00,Television,120,3.65,0.438,0.061
2025-01-11,07:00,Lights,60,6.51,0.391,0.055
2025-01-11,10:00,Washing Machine,500,0.81,0.405,0.057
2025-01-11,06:00,Water Pump,750,0.54,0.405,0.057
2025-01-11,19:00,Microwave,1100,0.24,0.264,0.037
2025-01-11,20:00,Microwave,1100,0.28,0.308,0.043
2025-01-11,13:00,Electric Oven,2200,0.44,0.968,0.136
2025-01-11,21:00,Computer,200,3.47,0.694,0.097
2025-01-11,09:00,Laptop,65,4.76,0.309,0.043
2025-01-11,08:00,Kitchen Appliances,800,1.18,0.944,0.132
2025-01-11,06:00,Other Appliances,100,1.97,0.197,0.028
2025-01-12,21:00,Air Conditioner,1500,0.99,1.485,0.208
2025-01-12,13:00,Electric Fan,75,1.27,0.095,0.013
2025-01-12,07:00,Water Heater,2000,1.91,3.82,0.535
2025-01-12,18:00,Refrigerator,150,24.0,3.6,0.504
2025-01-12,19:00,Television,120,4.02,0.482,0.067
2025-01-12,06:00,Lights,60,5.14,0.308,0.043
2025-01-12,07:00,Water Pump,750,0.64,0.48,0.067
2025-01-12,08:00,Microwave,1100,0.18,0.198,0.028
2025-01-12,07:00,Microwave,1100,0.31,0.341,0.048
2025-01-12,19:00,Microwave,1100,0.24,0.264,0.037
2025-01-12,19:00,Electric Oven,2200,0.51,1.122,0.157
2025-01-12,20:00,Electric Oven,2200,0.43,0.946,0.132
2025-01-12,20:00,Computer,200,3.37,0.674,0.094
2025-01-12,10:00,Laptop,65,4.53,0.294,0.041
2025-01-12,13:00,Kitchen Appliances,800,1.2,0.96,0.134
2025-01-12,18:00,Other Appliances,100,2.48,0.248,0.035
2025-01-13,15:00,Air Conditioner,1500,0.78,1.17,0.164
2025-01-13,22:00,Electric Fan,75,0.98,0.073,0.01
2025-01-13,19:00,Water Heater,2000,1.57,3.14,0.44
2025-01-13,00:00,Refrigerator,150,22.82,3.423,0.479
2025-01-13,19:00,Television,120,3.12,0.374,0.052
2025-01-13,07:00,Lights,60,4.82,0.289,0.04
2025-01-13,17:00,Washing Machine,500,0.75,0.375,0.053
2025-01-13,06:00,Water Pump,750,0.49,0.367,0.051
2025-01-13,20:00,Microwave,1100,0.31,0.341,0.048
2025-01-13,07:00,Microwave,1100,0.32,0.352,0.049
2025-01-13,20:00,Microwave,1100,0.3,0.33,0.046
2025-01-13,13:00,Electric Oven,2200,0.51,1.122,0.157
2025-01-13,15:00,Computer,200,3.23,0.646,0.09
2025-01-13,21:00,Laptop,65,4.05,0.263,0.037
2025-01-13,19:00,Kitchen Appliances,800,0.86,0.688,0.096
2025-01-13,12:00,Other Appliances,100,1.72,0.172,0.024
2025-01-14,20:00,Air Conditioner,1500,0.79,1.185,0.166
2025-01-14,20:00,Electric Fan,75,1.07,-0.08,0.011
2025-01-14,06:00,Water Heater,2000,1.89,3.78,0.529
2025-01-14,00:00,Refrigerator,150,24.0,3.6,0.504
2025-01-14,20:00,Television,120,3.06,0.367,0.051
2025-01-14,20:00,Lights,60,4.45,0.267,0.037
2025-01-14,17:00,Washing Machine,500,0.72,0.36,0.05
2025-01-14,07:00,Water Pump,750,0.47,0.352,0.049
2025-01-14,07:00,Microwave,1100,0.21,0.231,0.032
2025-01-14,20:00,Microwave,1100,0.25,0.275,0.039
2025-01-14,13:00,Microwave,1100,0.18,0.198,0.028
2025-01-14,07:00,Electric Oven,2200,0.47,1.034,0.145
2025-01-14,10:00,Computer,200,3.23,0.646,0.09
2025-01-14,09:00,Laptop,65,3.64,0.237,0.033
2025-01-14,10:00,Iron,1100,0.31,0.341,0.048
2025-01-14,13:00,Kitchen Appliances,800,0.98,0.784,0.11
2025-01-14,06:00,Other Appliances,100,2.16,0.216,0.03
2025-01-15,22:00,Air Conditioner,1500,0.77,1.155,0.162
2025-01-15,14:00,Electric Fan,75,1.07,0.08,0.011
2025-01-15,06:00,Water Heater,2000,1.91,3.82,0.535
2025-01-15,12:00,Refrigerator,150,24.0,3.6,0.504
2025-01-15,20:00,Television,120,3.58,0.43,0.06
2025-01-15,07:00,Lights,60,4.84,0.29,0.041
2025-01-15,06:00,Water Pump,750,0.52,0.39,0.055
2025-01-15,20:00,Microwave,1100,0.3,0.33,0.046
2025-01-15,20:00,Microwave,1100,0.3,0.33,0.046
2025-01-15,13:00,Electric Oven,2200,0.41,0.902,0.126
2025-01-15,13:00,Electric Oven,2200,0.3,0.66,0.092
2025-01-15,15:00,Computer,200,2.56,0.512,0.072
2025-01-15,09:00,Laptop,65,4.39,0.285,0.04
2025-01-15,19:00,Kitchen Appliances,800,1.12,0.896,0.125
2025-01-15,20:00,Kitchen Appliances,800,0.81,0.648,0.091
2025-01-15,13:00,Kitchen Appliances,800,1.28,1.024,0.143
2025-01-15,18:00,Other Appliances,100,2.07,0.207,0.029
2025-01-16,22:00,Air Conditioner,1500,0.74,1.11,0.155
2025-01-16,15:00,Electric Fan,75,1.03,0.077,0.011
2025-01-16,06:00,Water Heater,2000,1.86,3.72,0.521
2025-01-16,18:00,Refrigerator,150,22.41,3.361,0.471
2025-01-16,20:00,Television,120,3.23,0.388,0.054
2025-01-16,20:00,Lights,60,5.1,0.306,0.043
2025-01-16,17:00,Washing Machine,500,0.72,0.36,0.05
2025-01-16,07:00,Water Pump,750,0.46,0.345,0.048
2025-01-16,20:00,Microwave,1100,0.26,0.286,0.04
2025-01-16,07:00,Microwave,1100,0.32,0.352,0.049
2025-01-16,08:00,Electric Oven,2200,0.4,0.88,0.123
2025-01-16,19:00,Electric Oven,2200,0.45,0.99,0.139
2025-01-16,07:00,Electric Oven,2200,0.39,0.858,0.12
2025-01-16,10:00,Computer,200,2.63,0.526,0.074
2025-01-16,10:00,Laptop,65,3.89,0.253,0.035
2025-01-16,20:00,Kitchen Appliances,800,0.96,0.768,0.108
2025-01-16,19:00,Kitchen Appliances,800,0.9,0.72,0.101
2025-01-16,12:00,Other Appliances,100,1.86,0.186,0.026
2025-01-17,22:00,Air Conditioner,1500,0.69,1.035,0.145
2025-01-17,13:00,Electric Fan,75,0.91,0.068,0.01
2025-01-17,07:00,Water Heater,2000,1.8,3.6,0.504
2025-01-17,18:00,Refrigerator,150,21.78,3.267,0.457
2025-01-17,21:00,Television,120,3.27,0.392,0.055
2025-01-17,21:00,Lights,60,5.71,0.343,0.048
2025-01-17,07:00,Water Pump,750,0.55,0.413,0.058
2025-01-17,20:00,Microwave,1100,0.22,0.242,0.034
2025-01-17,20:00,Electric Oven,2200,0.51,1.122,0.157
2025-01-17,10:00,Computer,200,2.81,0.562,0.079
2025-01-17,15:00,Laptop,65,4.17,0.271,0.038
2025-01-17,17:00,Iron,1100,0.28,0.308,0.043
2025-01-17,13:00,Kitchen Appliances,800,1.28,1.024,0.143
2025-01-17,18:00,Other Appliances,100,2.26,0.226,0.032
2025-01-18,13:00,Air Conditioner,1500,0.76,1.14,0.16
2025-01-18,13:00,Electric Fan,75,1.12,0.084,0.012
2025-01-18,06:00,Water Heater,2000,1.98,3.96,0.554
2025-01-18,12:00,Refrigerator,150,24.0,3.6,0.504
2025-01-18,19:00,Television,120,3.52,0.422,0.059
2025-01-18,20:00,Lights,60,5.09,0.305,0.043
2025-01-18,08:00,Water Pump,750,0.53,0.398,0.056
2025-01-18,20:00,Microwave,1100,0.22,0.242,0.034
2025-01-18,13:00,Microwave,1100,0.32,0.352,0.049
2025-01-18,07:00,Microwave,1100,0.26,0.286,0.04
2025-01-18,08:00,Electric Oven,2200,0.51,1.122,0.157
2025-01-18,14:00,Computer,200,3.58,0.716,0.1
2025-01-18,10:00,Laptop,65,4.82,0.313,0.044
2025-01-18,20:00,Kitchen Appliances,800,0.97,0.776,0.109
2025-01-18,07:00,Kitchen Appliances,800,0.98,0.784,0.11
2025-01-18,13:00,Kitchen Appliances,800,0.84,0.672,0.094
2025-01-18,18:00,Other Appliances,100,2.44,0.244,0.034
2025-01-19,14:00,Air Conditioner,1500,0.75,1.125,0.158
2025-01-19,22:00,Electric Fan,75,1.3,0.098,0.014
2025-01-19,07:00,Water Heater,2000,1.98,3.96,0.554
2025-01-19,06:00,Refrigerator,150,24.0,3.6,0.504
2025-01-19,20:00,Television,120,4.2,0.504,0.071
2025-01-19,06:00,Lights,60,6.31,0.379,0.053
2025-01-19,08:00,Water Pump,750,0.59,0.443,0.062
2025-01-19,13:00,Microwave,1100,0.19,0.209,0.029
2025-01-19,13:00,Microwave,1100,0.28,0.308,0.043
2025-01-19,19:00,Microwave,1100,0.25,0.275,0.039
2025-01-19,13:00,Electric Oven,2200,0.49,1.078,0.151
2025-01-19,09:00,Computer,200,3.56,0.712,0.1
2025-01-19,21:00,Laptop,65,4.04,0.263,0.037
2025-01-19,08:00,Kitchen Appliances,800,1.05,0.84,0.118
2025-01-19,19:00,Kitchen Appliances,800,0.98,0.784,0.11
2025-01-19,06:00,Other Appliances,100,2.59,0.259,0.036
2025-01-20,20:00,Air Conditioner,1500,0.86,1.29,0.181
2025-01-20,20:00,Electric Fan,75,1.04,0.078,0.011
2025-01-20,20:00,Water Heater,2000,1.92,3.84,0.538
2025-01-20,12:00,Refrigerator,150,22.91,3.437,0.481
2025-01-20,19:00,Television,120,3.31,0.397,0.056
2025-01-20,19:00,Lights,60,5.54,0.332,0.046
2025-01-20,17:00,Washing Machine,500,0.85,0.425,0.06
2025-01-20,08:00,Water Pump,750,0.55,0.413,0.058
2025-01-20,13:00,Microwave,1100,0.22,0.242,0.034
2025-01-20,07:00,Electric Oven,2200,0.49,1.078,0.151
2025-01-20,20:00,Electric Oven,2200,0.44,0.968,0.136
2025-01-20,07:00,Electric Oven,2200,0.39,0.858,0.12
2025-01-20,14:00,Computer,200,2.72,0.544,0.076
2025-01-20,15:00,Laptop,65,4.15,0.27,0.038
2025-01-20,19:00,Kitchen Appliances,800,1.26,1.008,0.141
2025-01-20,18:00,Other Appliances,100,2.23,0.223,0.031
2025-01-21,22:00,Air Conditioner,1500,0.66,0.99,0.139
2025-01-21,14:00,Electric Fan,75,1.03,0.077,0.011
2025-01-21,19:00,Water Heater,2000,1.79,3.58,0.501
2025-01-21,18:00,Refrigerator,150,24.0,3.6,0.504
2025-01-21,19:00,Television,120,3.07,0.368,0.052
2025-01-21,06:00,Lights,60,4.94,0.296,0.041
2025-01-21,16:00,Washing Machine,500,0.95,0.475,0.067
2025-01-21,07:00,Water Pump,750,0.5,0.375,0.053
2025-01-21,08:00,Microwave,1100,0.32,0.352,0.049
2025-01-21,08:00,Microwave,1100,0.24,0.264,0.037
2025-01-21,20:00,Microwave,1100,0.23,0.253,0.035
2025-01-21,13:00,Electric Oven,2200,0.49,1.078,0.151
2025-01-21,15:00,Computer,200,3.25,0.65,0.091
2025-01-21,20:00,Laptop,65,3.81,0.248,0.035
2025-01-21,17:00,Iron,1100,0.35,0.385,0.054
2025-01-21,13:00,Kitchen Appliances,800,1.02,0.816,0.114
2025-01-21,20:00,Kitchen Appliances,800,0.9,0.72,0.101
2025-01-21,13:00,Kitchen Appliances,800,0.93,0.744,0.104
2025-01-21,06:00,Other Appliances,100,2.22,0.222,0.031
2025-01-22,14:00,Air Conditioner,1500,0.77,1.155,0.162
2025-01-22,20:00,Electric Fan,75,1.11,0.083,0.012
2025-01-22,20:00,Water Heater,2000,1.45,2.9,0.406
2025-01-22,18:00,Refrigerator,150,24.0,3.6,0.504
2025-01-22,21:00,Television,120,3.38,0.406,0.057
2025-01-22,07:00,Lights,60,5.44,0.326,0.046
2025-01-22,16:00,Washing Machine,500,0.79,0.395,0.055
2025-01-22,07:00,Water Pump,750,0.56,0.42,0.059
2025-01-22,08:00,Microwave,1100,0.18,0.198,0.028
2025-01-22,08:00,Microwave,1100,0.24,0.264,0.037
2025-01-22,13:00,Microwave,1100,0.19,0.209,0.029
2025-01-22,13:00,Electric Oven,2200,0.44,0.968,0.136
2025-01-22,20:00,Electric Oven,2200,0.48,1.056,0.148
2025-01-22,13:00,Electric Oven,2200,0.37,0.814,0.114
2025-01-22,15:00,Computer,200,3.11,0.622,0.087
2025-01-22,09:00,Laptop,65,4.45,0.289,0.04
2025-01-22,16:00,Iron,1100,0.34,0.374,0.052
2025-01-22,07:00,Kitchen Appliances,800,0.96,0.768,0.108
2025-01-22,00:00,Other Appliances,100,2.16,0.216,0.03
2025-01-23,22:00,Air Conditioner,1500,0.74,1.11,0.155
2025-01-23,13:00,Electric Fan,75,0.94,0.07,0.01
2025-01-23,06:00,Water Heater,2000,1.45,2.9,0.406
2025-01-23,12:00,Refrigerator,150,22.51,3.377,0.473
2025-01-23,19:00,Television,120,3.43,0.412,0.058
2025-01-23,21:00,Lights,60,5.05,0.303,0.042
2025-01-23,17:00,Washing Machine,500,0.67,0.335,0.047
2025-01-23,06:00,Water Pump,750,0.52,0.39,0.055
2025-01-23,13:00,Microwave,1100,0.21,0.231,0.032
2025-01-23,19:00,Electric Oven,2200,0.5,1.1,0.154
2025-01-23,21:00,Computer,200,3.36,0.672,0.094
2025-01-23,09:00,Laptop,65,4.06,0.264,0.037
2025-01-23,17:00,Iron,1100,0.33,0.363,0.051
2025-01-23,08:00,Kitchen Appliances,800,1.21,0.968,0.136
2025-01-23,19:00,Kitchen Appliances,800,1.3,1.04,0.146
2025-01-23,19:00,Kitchen Appliances,800,0.76,0.608,0.085
2025-01-23,12:00,Other Appliances,100,2.04,0.204,0.029
2025-01-24,15:00,Air Conditioner,1500,0.86,1.29,0.181
2025-01-24,22:00,Electric Fan,75,0.86,0.065,0.009
2025-01-24,06:00,Water Heater,2000,1.63,3.26,0.456
2025-01-24,00:00,Refrigerator,150,24.0,3.6,0.504
2025-01-24,21:00,Television,120,3.93,0.472,0.066
2025-01-24,19:00,Lights,60,5.0,0.3,0.042
2025-01-24,11:00,Washing Machine,500,0.9,0.45,0.063
2025-01-24,08:00,Water Pump,750,0.52,0.39,0.055
2025-01-24,07:00,Microwave,1100,0.27,0.297,0.042
2025-01-24,13:00,Electric Oven,2200,0.29,0.638,0.089
2025-01-24,07:00,Electric Oven,2200,0.46,-1.012,0.142
2025-01-24,13:00,Electric Oven,2200,0.5,1.1,0.154
2025-01-24,10:00,Computer,200,3.22,0.644,0.09
2025-01-24,20:00,Laptop,65,3.64,0.237,0.033
2025-01-24,13:00,Kitchen Appliances,800,1.2,0.96,0.134
2025-01-24,19:00,Kitchen Appliances,800,1.25,1.0,0.14
2025-01-24,12:00,Other Appliances,100,2.28,0.228,0.032
2025-01-25,15:00,Air Conditioner,1500,0.93,1.395,0.195
2025-01-25,20:00,Electric Fan,75,1.25,0.094,0.013
2025-01-25,07:00,Water Heater,2000,2.2,4.4,0.616
2025-01-25,06:00,Refrigerator,150,24.0,3.6,0.504
2025-01-25,21:00,Television,120,4.46,0.535,0.075
2025-01-25,20:00,Lights,60,6.05,0.363,0.051
2025-01-25,07:00,Water Pump,750,0.55,0.413,0.058
2025-01-25,13:00,Microwave,1100,0.24,0.264,0.037
2025-01-25,08:00,Electric Oven,2200,0.31,0.682,0.095
2025-01-25,20:00,Electric Oven,2200,0.39,0.858,0.12
2025-01-25,20:00,Computer,200,3.85,0.77,0.108
2025-01-25,20:00,Laptop,65,4.36,0.283,0.04
2025-01-25,16:00,Iron,1100,0.36,0.396,0.055
2025-01-25,07:00,Kitchen Appliances,800,0.78,0.624,0.087
2025-01-25,18:00,Other Appliances,100,2.17,0.217,0.03
2025-01-26,14:00,Air Conditioner,1500,0.76,1.14,0.16
2025-01-26,14:00,Electric Fan,75,1.28,0.096,0.013
2025-01-26,19:00,Water Heater,2000,1.87,3.74,0.524
2025-01-26,18:00,Refrigerator,150,24.0,3.6,0.504
2025-01-26,21:00,Television,120,4.13,0.496,0.069
2025-01-26,20:00,Lights,60,5.15,0.309,0.043
2025-01-26,07:00,Water Pump,750,0.59,0.443,0.062
2025-01-26,19:00,Microwave,1100,0.21,0.231,0.032
2025-01-26,13:00,Microwave,1100,0.32,0.352,0.049
2025-01-26,13:00,Electric Oven,2200,0.41,0.902,0.126
2025-01-26,13:00,Electric Oven,2200,0.29,0.638,0.089
2025-01-26,09:00,Computer,200,3.13,0.626,0.088
2025-01-26,15:00,Laptop,65,5.22,0.339,0.047
2025-01-26,10:00,Iron,1100,0.34,0.374,0.052
2025-01-26,08:00,Kitchen Appliances,800,0.85,0.68,0.095
2025-01-26,08:00,Kitchen Appliances,800,1.17,0.936,0.131
2025-01-26,06:00,Other Appliances,100,2.0,0.2,0.028
2025-01-27,14:00,Air Conditioner,1500,0.77,1.155,0.162
2025-01-27,14:00,Electric Fan,75,0.95,0.071,0.01
2025-01-27,06:00,Water Heater,2000,1.83,3.66,0.512
2025-01-27,06:00,Refrigerator,150,22.4,3.36,0.47
2025-01-27,21:00,Television,120,4.01,0.481,0.067
2025-01-27,07:00,Lights,60,4.63,0.278,0.039
2025-01-27,07:00,Water Pump,750,0.44,0.33,0.046
2025-01-27,07:00,Microwave,1100,0.26,0.286,0.04
2025-01-27,19:00,Electric Oven,2200,0.31,0.682,0.095
2025-01-27,21:00,Computer,200,3.02,0.604,0.085
2025-01-27,15:00,Laptop,65,3.48,0.226,0.032
2025-01-27,07:00,Kitchen Appliances,800,1.27,1.016,0.142
2025-01-27,12:00,Other Appliances,100,2.14,0.214,0.03
2025-01-28,13:00,Air Conditioner,1500,0.74,1.11,0.155
2025-01-28,20:00,Electric Fan,75,0.87,0.065,0.009
2025-01-28,20:00,Water Heater,2000,1.86,3.72,0.521
2025-01-28,18:00,Refrigerator,150,24.0,3.6,0.504
2025-01-28,20:00,Television,120,3.72,0.446,0.062
2025-01-28,06:00,Lights,60,4.36,0.262,0.037
2025-01-28,16:00,Washing Machine,500,0.65,0.325,0.046
