Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-04-08,19:00,Water Heater,2000,0.75,1.5,0.21
2025-04-08,00:00,Refrigerator,150,24.0,3.6,0.504
2025-04-08,21:00,Television,120,3.56,0.427,0.06
2025-04-08,06:00,Lights,60,4.46,0.268,0.038
2025-04-08,06:00,Water Pump,750,0.51,0.383,0.054
2025-04-08,20:00,Microwave,1100,0.21,0.231,0.032
2025-04-08,08:00,Microwave,1100,0.2,0.22,0.031
2025-04-08,08:00,Electric Oven,2200,0.33,0.726,0.102
2025-04-08,20:00,Electric Oven,2200,0.44,0.968,0.136
2025-04-08,20:00,Computer,200,3.32,0.664,0.093
2025-04-08,20:00,Laptop,65,3.95,0.257,0.036
2025-04-08,19:00,Kitchen Appliances,800,1.14,0.912,0.128
2025-04-08,12:00,Other Appliances,100,2.27,0.227,0.032
2025-04-09,22:00,Air Conditioner,1500,1.73,2.595,0.363
2025-04-09,15:00,Electric Fan,75,2.39,0.179,0.025
2025-04-09,07:00,Water Heater,2000,0.87,1.74,0.244
2025-04-09,18:00,Refrigerator,150,22.69,3.404,0.477
2025-04-09,21:00,Television,120,3.32,0.398,0.056
2025-04-09,21:00,Lights,60,4.71,0.283,0.04
2025-04-09,07:00,Water Pump,750,0.55,0.413,0.058
2025-04-09,08:00,Microwave,1100,0.21,0.231,0.032
2025-04-09,19:00,Microwave,1100,0.28,0.308,0.043
2025-04-09,13:00,Electric Oven,2200,0.31,0.682,0.095
2025-04-09,19:00,Electric Oven,2200,0.49,1.078,0.151
2025-04-09,14:00,Computer,200,2.95,0.59,0.083
2025-04-09,09:00,Laptop,65,3.98,0.259,0.036
2025-04-09,08:00,Kitchen Appliances,800,1.23,0.984,0.138
2025-04-09,00:00,Other Appliances,100,1.86,0.186,0.026
2025-04-10,13:00,Air Conditioner,1500,2.08,3.12,0.437
2025-04-10,22:00,Electric Fan,75,2.87,0.215,0.03
2025-04-10,20:00,Water Heater,2000,0.72,1.44,0.202
2025-04-10,06:00,Refrigerator,150,24.0,3.6,0.504
2025-04-10,21:00,Television,120,3.93,0.472,0.066
2025-04-10,21:00,Lights,60,4.64,0.278,0.039
2025-04-10,06:00,Water Pump,750,0.48,0.36,0.05
2025-04-10,20:00,Microwave,1100,0.2,0.22,0.031
2025-04-10,19:00,Microwave,1100,0.25,0.275,0.039
2025-04-10,20:00,Electric Oven,2200,0.44,0.968,0.136
2025-04-10,20:00,Computer,200,3.17,0.634,0.089
2025-04-10,10:00,Laptop,65,3.57,0.232,0.032
2025-04-10,19:00,Kitchen Appliances,800,1.14,0.912,0.128
2025-04-10,00:00,Other Appliances,100,2.26,0.226,0.032
2025-04-11,20:00,Air Conditioner,1500,1.79,2.685,0.376
2025-04-11,15:00,Electric Fan,75,2.39,0.179,0.025
2025-04-11,06:00,Water Heater,2000,0.81,1.62,0.227
2025-04-11,12:00,Refrigerator,150,24.0,3.6,0.504
2025-04-11,20:00,Television,120,3.38,0.406,0.057
2025-04-11,06:00,Lights,60,5.57,0.334,0.047
2025-04-11,16:00,Washing Machine,500,0.86,0.43,0.06
2025-04-11,07:00,Water Pump,750,0.55,0.413,0.058
2025-04-11,19:00,Microwave,1100,0.23,0.253,0.035
2025-04-11,19:00,Electric Oven,2200,0.4,0.88,0.123
2025-04-11,10:00,Computer,200,3.43,0.686,0.096
2025-04-11,14:00,Laptop,65,4.02,0.261,0.037
2025-04-11,10:00,Iron,1100,0.36,0.396,0.055
2025-04-11,08:00,Kitchen Appliances,800,0.96,0.768,0.108
2025-04-11,12:00,Other Appliances,100,1.75,0.175,0.025
2025-04-12,14:00,Air Conditioner,1500,2.05,3.075,0.431
2025-04-12,21:00,Electric Fan,75,2.68,0.201,0.028
2025-04-12,06:00,Water Heater,2000,1.03,2.06,0.288
2025-04-12,18:00,Refrigerator,150,24.0,3.6,0.504
2025-04-12,21:00,Television,120,4.4,0.528,0.074
2025-04-12,20:00,Lights,60,5.08,0.305,0.043
2025-04-12,07:00,Water Pump,750,0.6,0.45,0.063
2025-04-12,20:00,Microwave,1100,0.19,0.209,0.029
2025-04-12,08:00,Electric Oven,2200,0.49,1.078,0.151
2025-04-12,14:00,Computer,200,2.99,0.598,0.084
2025-04-12,20:00,Laptop,65,5.18,0.337,0.047
2025-04-12,13:00,Kitchen Appliances,800,1.23,0.984,0.138
2025-04-12,06:00,Other Appliances,100,2.61,0.261,0.037
2025-04-13,20:00,Air Conditioner,1500,2.21,3.315,0.464
2025-04-13,14:00,Electric Fan,75,3.32,0.249,0.035
2025-04-13,20:00,Water Heater,2000,0.88,1.76,0.246
2025-04-13,06:00,Refrigerator,150,24.0,3.6,0.504
2025-04-13,21:00,Television,120,4.17,0.5,0.07
2025-04-13,19:00,Lights,60,5.34,0.32,0.045
2025-04-13,07:00,Water Pump,750,0.5,0.375,0.053
2025-04-13,20:00,Microwave,1100,0.18,0.198,0.028
2025-04-13,20:00,Electric Oven,2200,0.48,1.056,0.148
2025-04-13,19:00,Electric Oven,2200,0.3,0.66,0.092
2025-04-13,20:00,Electric Oven,2200,0.5,1.1,0.154
2025-04-13,20:00,Computer,200,2.97,0.594,0.083
2025-04-13,09:00,Laptop,65,4.6,0.299,0.042
2025-04-13,19:00,Kitchen Appliances,800,1.24,0.992,0.139
2025-04-13,12:00,Other Appliances,100,2.32,0.232,0.032
2025-04-14,22:00,Air Conditioner,1500,2.17,3.255,0.456
2025-04-14,14:00,Electric Fan,75,2.62,0.197,0.028
2025-04-14,20:00,Water Heater,2000,0.95,1.9,0.266
2025-04-14,18:00,Refrigerator,150,24.0,3.6,0.504
2025-04-14,21:00,Television,120,3.34,0.401,0.056
2025-04-14,21:00,Lights,60,5.61,0.337,0.047
2025-04-14,11:00,Washing Machine,500,0.78,0.39,0.055
2025-04-14,06:00,Water Pump,750,0.56,0.42,0.059
2025-04-14,07:00,Microwave,1100,0.21,0.231,0.032
2025-04-14,07:00,Microwave,1100,0.28,0.308,0.043
2025-04-14,07:00,Microwave,1100,0.26,0.286,0.04
2025-04-14,13:00,Electric Oven,2200,0.44,0.968,0.136
2025-04-14,07:00,Electric Oven,2200,0.38,0.836,0.117
2025-04-14,20:00,Electric Oven,2200,0.32,0.704,0.099
2025-04-14,20:00,Computer,200,2.78,0.556,0.078
2025-04-14,14:00,Laptop,65,3.91,0.254,0.036
2025-04-14,20:00,Kitchen Appliances,800,0.95,0.76,0.106
2025-04-14,12:00,Other Appliances,100,1.99,0.199,0.028
2025-04-15,20:00,Air Conditioner,1500,1.98,2.97,0.416
2025-04-15,15:00,Electric Fan,75,2.41,0.181,0.025
2025-04-15,20:00,Water Heater,2000,0.86,1.72,0.241
2025-04-15,00:00,Refrigerator,150,24.0,3.6,0.504
2025-04-15,20:00,Television,120,3.76,0.451,0.063
2025-04-15,07:00,Lights,60,5.42,0.325,0.046
2025-04-15,08:00,Water Pump,750,0.54,0.405,0.057
2025-04-15,07:00,Microwave,1100,0.2,0.22,0.031
2025-04-15,20:00,Electric Oven,2200,0.39,0.858,0.12
2025-04-15,09:00,Computer,200,2.94,0.588,0.082
2025-04-15,14:00,Laptop,65,3.72,0.242,0.034
2025-04-15,17:00,Iron,1100,0.3,0.33,0.046
2025-04-15,20:00,Kitchen Appliances,800,1.13,0.904,0.127
2025-04-15,08:00,Kitchen Appliances,800,0.73,0.584,0.082
2025-04-15,18:00,Other Appliances,100,2.08,0.208,0.029
2025-04-16,22:00,Air Conditioner,1500,1.66,2.49,0.349
2025-04-16,21:00,Electric Fan,75,2.94,0.221,0.031
2025-04-16,06:00,Water Heater,2000,0.79,1.58,0.221
2025-04-16,06:00,Refrigerator,150,24.0,3.6,0.504
2025-04-16,21:00,Television,120,3.62,0.434,0.061
2025-04-16,07:00,Lights,60,4.3,0.258,0.036
2025-04-16,07:00,Water Pump,750,0.44,0.33,0.046
2025-04-16,19:00,Microwave,1100,0.28,0.308,0.043
2025-04-16,20:00,Microwave,1100,0.26,0.286,0.04
2025-04-16,20:00,Electric Oven,2200,0.5,1.1,0.154
2025-04-16,20:00,Computer,200,2.81,0.562,0.079
2025-04-16,14:00,Laptop,65,4.5,0.292,0.041
2025-04-16,19:00,Kitchen Appliances,800,0.97,0.776,0.109
2025-04-16,12:00,Other Appliances,100,2.04,0.204,0.029
2025-04-17,21:00,Air Conditioner,1500,1.76,2.64,0.37
2025-04-17,13:00,Electric Fan,75,2.29,0.172,0.024
2025-04-17,19:00,Water Heater,2000,0.84,1.68,0.235
2025-04-17,12:00,Refrigerator,150,24.0,3.6,0.504
2025-04-17,21:00,,120,3.89,0.467,0.065
2025-04-17,20:00,Lights,60,4.63,0.278,0.039
2025-04-17,07:00,Water Pump,750,0.54,0.405,0.057
2025-04-17,20:00,Microwave,1100,0.28,0.308,0.043
2025-04-17,19:00,Microwave,1100,0.3,0.33,0.046
2025-04-17,07:00,Microwave,1100,0.19,0.209,0.029
2025-04-17,08:00,Electric Oven,2200,0.44,0.968,0.136
2025-04-17,15:00,Computer,200,3.27,0.654,0.092
2025-04-17,20:00,Laptop,65,4.55,0.296,0.041
2025-04-17,13:00,Kitchen Appliances,800,0.76,0.608,0.085
2025-04-17,08:00,Kitchen Appliances,800,0.75,0.6,0.084
2025-04-17,12:00,Other Appliances,100,1.99,0.199,0.028
2025-04-18,21:00,Air Conditioner,1500,1.79,2.685,0.376
2025-04-18,22:00,Electric Fan,75,2.42,0.181,0.025
2025-04-18,07:00,Water Heater,2000,0.89,1.78,0.249
2025-04-18,06:00,Refrigerator,150,23.99,3.598,0.504
2025-04-18,19:00,Television,120,3.22,0.386,0.054
2025-04-18,07:00,Lights,60,5.56,0.334,0.047
2025-04-18,07:00,Water Pump,750,0.55,0.413,0.058
2025-04-18,07:00,Microwave,1100,0.19,0.209,0.029
2025-04-18,20:00,Electric Oven,2200,0.43,0.946,0.132
2025-04-18,19:00,Electric Oven,2200,0.51,1.122,0.157
2025-04-18,13:00,Electric Oven,2200,0.37,0.814,0.114
2025-04-18,20:00,Computer,200,2.99,0.598,0.084
2025-04-18,15:00,Laptop,65,4.44,0.289,0.04
2025-04-18,20:00,Kitchen Appliances,800,0.83,0.664,0.093
2025-04-18,20:00,Kitchen Appliances,800,0.78,0.624,0.087
2025-04-18,19:00,Kitchen Appliances,800,1.18,0.944,0.132
2025-04-18,00:00,Other Appliances,100,2.26,0.226,0.032
2025-04-19,20:00,Air Conditioner,1500,2.24,3.36,0.47
2025-04-19,14:00,Electric Fan,75,3.31,0.248,0.035
2025-04-19,06:00,Water Heater,2000,0.95,1.9,0.266
2025-04-19,18:00,Refrigerator,150,24.0,3.6,0.504
2025-04-19,19:00,Television,120,3.8,0.456,0.064
2025-04-19,07:00,Lights,60,4.91,0.295,0.041
2025-04-19,16:00,Washing Machine,500,0.74,0.37,0.052
2025-04-19,07:00,Water Pump,750,0.52,0.39,0.055
2025-04-19,13:00,Microwave,1100,0.32,0.352,0.049
2025-04-19,19:00,Microwave,1100,0.23,0.253,0.035
2025-04-19,19:00,Microwave,1100,0.24,0.264,0.037
2025-04-19,19:00,Electric Oven,2200,0.37,0.814,0.114
2025-04-19,08:00,Electric Oven,2200,0.35,0.77,0.108
2025-04-19,20:00,Computer,200,3.52,0.704,0.099
2025-04-19,09:00,Laptop,65,4.86,0.316,0.044
2025-04-19,08:00,Kitchen Appliances,800,0.82,0.656,0.092
2025-04-19,07:00,Kitchen Appliances,800,0.98,0.784,0.11
2025-04-19,19:00,Kitchen Appliances,800,0.81,0.648,0.091
2025-04-19,12:00,Other Appliances,100,2.05,0.205,0.029
2025-04-20,15:00,Air Conditioner,1500,2.43,3.645,0.51
2025-04-20,21:00,Electric Fan,75,2.77,0.208,0.029
2025-04-20,06:00,Water Heater,2000,0.83,1.66,0.232
2025-04-20,00:00,Refrigerator,150,24.0,3.6,0.504
2025-04-20,20:00,Television,120,3.68,0.442,0.062
2025-04-20,06:00,Lights,60,5.71,0.343,0.048
2025-04-20,16:00,Washing Machine,500,0.74,0.37,0.052
2025-04-20,07:00,Water Pump,750,0.55,0.413,0.058
2025-04-20,20:00,Microwave,1100,0.26,0.286,0.04
2025-04-20,20:00,Electric Oven,2200,0.37,0.814,0.114
2025-04-20,19:00,Electric Oven,2200,0.4,0.88,0.123
2025-04-20,15:00,Computer,200,3.85,0.77,0.108
2025-04-20,15:00,Laptop,65,4.76,0.309,0.043
2025-04-20,16:00,Iron,1100,0.27,0.297,0.042
2025-04-20,07:00,Kitchen Appliances,800,1.21,0.968,0.136
2025-04-20,13:00,Kitchen Appliances,800,0.75,0.6,0.084
2025-04-20,13:00,Kitchen Appliances,800,0.84,0.672,0.094
2025-04-20,12:00,Other Appliances,100,2.41,0.241,0.034
2025-04-21,20:00,Air Conditioner,1500,2.01,3.015,0.422
2025-04-21,20:00,Electric Fan,75,2.42,0.181,0.025
2025-04-21,19:00,Water Heater,2000,0.91,1.82,0.255
2025-04-21,18:00,Refrigerator,150,24.0,3.6,0.504
2025-04-21,19:00,Television,120,3.41,0.409,0.057
2025-04-21,07:00,Lights,60,5.53,0.332,0.046
2025-04-21,08:00,Water Pump,750,0.57,0.427,0.06
2025-04-21,07:00,Microwave,1100,0.2,0.22,0.031
2025-04-21,07:00,Electric Oven,2200,0.41,0.902,0.126
2025-04-21,20:00,Electric Oven,2200,0.47,1.034,0.145
2025-04-21,07:00,Electric Oven,2200,0.46,1.012,0.142
2025-04-21,20:00,Computer,200,2.64,0.528,0.074
2025-04-21,21:00,Laptop,65,3.59,0.233,0.033
2025-04-21,08:00,Kitchen Appliances,800,0.97,0.776,0.109
2025-04-21,08:00,Kitchen Appliances,800,0.78,0.624,0.087
2025-04-21,12:00,Other Appliances,100,1.72,0.172,0.024
2025-04-22,15:00,Air Conditioner,1500,2.16,3.24,0.454
2025-04-22,20:00,Electric Fan,75,2.88,0.216,0.03
2025-04-22,19:00,Water Heater,2000,0.96,1.92,0.269
2025-04-22,06:00,Refrigerator,150,24.0,3.6,0.504
2025-04-22,21:00,Television,120,3.99,0.479,0.067
2025-04-22,21:00,Lights,60,5.06,0.304,0.043
2025-04-22,08:00,Water Pump,750,0.52,0.39,0.055
2025-04-22,19:00,Microwave,1100,0.31,0.341,0.048
2025-04-22,07:00,Microwave,1100,0.26,0.286,0.04
2025-04-22,08:00,Electric Oven,2200,0.38,0.836,0.117
2025-04-22,07:00,Electric Oven,2200,0.35,0.77,0.108
2025-04-22,10:00,Computer,200,3.02,0.604,0.085
2025-04-22,15:00,Laptop,65,3.81,0.248,0.035
2025-04-22,19:00,Kitchen Appliances,800,0.88,0.704,0.099
2025-04-22,20:00,Kitchen Appliances,800,1.18,0.944,0.132
2025-04-22,07:00,Kitchen Appliances,800,0.84,0.672,0.094
2025-04-22,06:00,Other Appliances,100,2.03,0.203,0.028
2025-04-23,21:00,Air Conditioner,1500,1.9,2.85,0.399
2025-04-23,14:00,Electric Fan,75,2.55,0.191,0.027
2025-04-23,20:00,Water Heater,2000,0.76,1.52,0.213
2025-04-23,06:00,Refrigerator,150,24.0,3.6,0.504
2025-04-23,20:00,Television,120,3.25,0.39,0.055
2025-04-23,21:00,Lights,60,5.19,0.311,0.044
2025-04-23,08:00,Water Pump,750,0.55,0.413,0.058
2025-04-23,07:00,Microwave,1100,0.24,0.264,0.037
2025-04-23,13:00,Microwave,1100,0.2,0.22,0.031
2025-04-23,13:00,Electric Oven,2200,0.43,0.946,0.132
2025-04-23,19:00,Electric Oven,2200,0.45,0.99,0.139
2025-04-23,07:00,Electric Oven,2200,0.33,0.726,0.102
2025-04-23,20:00,Computer,200,2.69,0.538,0.075
2025-04-23,09:00,Laptop,65,3.43,0.223,0.031
2025-04-23,10:00,Iron,1100,0.31,0.341,0.048
2025-04-23,08:00,Kitchen Appliances,800,0.71,0.568,0.08
2025-04-23,12:00,Other Appliances,100,1.91,0.191,0.027
2025-04-24,20:00,Air Conditioner,1500,2.12,3.18,0.445
2025-04-24,20:00,Electric Fan,75,2.99,0.224,0.031
2025-04-24,06:00,Water Heater,2000,0.89,1.78,0.249
2025-04-24,06:00,Refrigerator,150,22.78,3.417,0.478
2025-04-24,20:00,Television,120,3.03,0.364,0.051
2025-04-24,20:00,Lights,60,4.36,0.262,0.037
2025-04-24,07:00,Water Pump,750,0.46,0.345,0.048
2025-04-24,08:00,Microwave,1100,0.32,0.352,0.049
2025-04-24,07:00,Electric Oven,2200,0.34,0.748,0.105
2025-04-24,07:00,Electric Oven,2200,0.33,0.726,0.102
2025-04-24,08:00,Electric Oven,2200,0.41,0.902,0.126
2025-04-24,21:00,Computer,200,2.98,0.596,0.083
2025-04-24,14:00,Laptop,65,4.55,0.296,0.041
2025-04-24,13:00,Kitchen Appliances,800,0.85,0.68,0.095
2025-04-24,00:00,Other Appliances,100,1.82,0.182,0.025
2025-04-25,14:00,Air Conditioner,1500,2.16,3.24,0.454
2025-04-25,14:00,Electric Fan,75,2.97,0.223,0.031
2025-04-25,19:00,Water Heater,2000,0.87,1.74,0.244
2025-04-25,12:00,Refrigerator,150,20.51,3.077,0.431
2025-04-25,20:00,Television,120,3.59,0.431,0.06
2025-04-25,06:00,Lights,60,5.43,0.326,0.046
2025-04-25,08:00,Water Pump,750,0.53,0.398,0.056
2025-04-25,08:00,Microwave,1100,0.29,0.319,0.045
2025-04-25,07:00,Microwave,1100,0.2,0.22,0.031
2025-04-25,07:00,Electric Oven,2200,0.5,1.1,0.154
2025-04-25,08:00,Electric Oven,2200,0.29,0.638,0.089
2025-04-25,09:00,Computer,200,3.18,0.636,0.089
2025-04-25,10:00,Laptop,65,3.55,0.231,0.032
2025-04-25,19:00,Kitchen Appliances,800,1.18,0.944,
2025-04-25,07:00,Kitchen Appliances,800,1.14,0.912,0.128
2025-04-25,12:00,Other Appliances,100,2.11,0.211,0.03
2025-04-26,15:00,Air Conditioner,1500,2.39,3.585,0.502
2025-04-26,20:00,Electric Fan,75,3.35,0.251,0.035
2025-04-26,19:00,Water Heater,2000,1.03,2.06,0.288
2025-04-26,18:00,Refrigerator,150,24.0,3.6,0.504
2025-04-26,19:00,Television,120,3.65,0.438,0.061
2025-04-26,19:00,Lights,60,5.83,0.35,0.049
2025-04-26,11:00,Washing Machine,500,0.91,0.455,0.064
2025-04-26,06:00,Water Pump,750,0.5,0.375,0.053
2025-04-26,19:00,Microwave,1100,0.26,0.286,0.04
2025-04-26,20:00,Microwave,1100,0.18,0.198,0.028
2025-04-26,20:00,Electric Oven,2200,0.49,1.078,0.151
2025-04-26,20:00,Computer,200,3.82,0.764,0.107
2025-04-26,21:00,Laptop,65,4.24,0.276,0.039
2025-04-26,19:00,Kitchen Appliances,800,1.01,0.808,0.113
2025-04-26,06:00,Other Appliances,100,2.48,0.248,0.035
2025-04-27,15:00,Air Conditioner,1500,2.32,3.48,0.487
2025-04-27,15:00,Electric Fan,75,2.91,0.218,0.031
2025-04-27,06:00,Water Heater,2000,0.85,1.7,0.238
2025-04-27,06:00,Refrigerator,150,23.82,3.573,0.5
2025-04-27,19:00,Television,120,3.64,0.437,0.061
2025-04-27,20:00,Lights,60,5.24,0.314,0.044
2025-04-27,17:00,Washing Machine,500,0.84,0.42,0.059
2025-04-27,08:00,Water Pump,750,0.6,0.45,0.063
2025-04-27,08:00,Microwave,1100,0.18,0.198,0.028
2025-04-27,07:00,Microwave,1100,0.27,0.297,0.042
2025-04-27,07:00,Electric Oven,2200,0.44,0.968,0.136
2025-04-27,21:00,Computer,200,3.42,0.684,0.096
2025-04-27,20:00,Laptop,65,3.99,0.259,0.036
2025-04-27,13:00,Kitchen Appliances,800,1.19,0.952,0.133
2025-04-27,00:00,Other Appliances,100,2.32,0.232,0.032
2025-04-28,13:00,Air Conditioner,1500,2.15,3.225,0.452
2025-04-28,21:00,Electric Fan,75,2.95,0.221,0.031
2025-04-28,07:00,Water Heater,2000,0.74,1.48,0.207
2025-04-28,06:00,Refrigerator,150,24.0,3.6,0.504
2025-04-28,21:00,Television,120,3.18,0.382,0.053
2025-04-28,07:00,Lights,60,4.62,0.277,0.039
2025-04-28,08:00,Water Pump,750,0.54,0.405,0.057
2025-04-28,19:00,Microwave,1100,0.28,0.308,0.043
2025-04-28,08:00,Microwave,1100,0.31,0.341,0.048
2025-04-28,20:00,Microwave,1100,0.29,0.319,0.045
2025-04-28,20:00,Electric Oven,2200,0.44,0.968,0.136
2025-04-28,19:00,Electric Oven,2200,0.52,1.144,0.16
2025-04-28,14:00,Computer,200,3.39,0.678,0.095
2025-04-28,14:00,Laptop,65,4.06,0.264,0.037
2025-04-28,20:00,Kitchen Appliances,800,1.07,0.856,0.12
2025-04-28,19:00,Kitchen Appliances,800,1.03,0.824,0.115
2025-04-28,12:00,Other Appliances,100,2.16,0.216,0.03
