Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-08-03,19:00,Water Heater,2000,0.22,0.44,0.062
2025-08-03,00:00,Refrigerator,150,24.0,3.6,0.504
2025-08-03,19:00,Television,120,4.5,0.54,0.076
2025-08-03,20:00,Lights,60,5.44,0.326,0.046
2025-08-03,08:00,Water Pump,750,0.61,0.458,0.064
2025-08-03,08:00,Microwave,1100,0.25,0.275,0.039
2025-08-03,20:00,Microwave,1100,0.21,0.231,0.032
2025-08-03,08:00,Microwave,1100,0.28,0.308,0.043
2025-08-03,13:00,Electric Oven,2200,0.29,0.638,0.089
2025-08-03,08:00,Electric Oven,2200,0.45,0.99,0.139
2025-08-03,15:00,Computer,200,3.63,0.726,0.102
2025-08-03,10:00,Laptop,65,4.89,0.318,0.045
2025-08-03,19:00,Kitchen Appliances,800,0.87,0.696,0.097
2025-08-03,08:00,Kitchen Appliances,800,1.01,0.808,0.113
2025-08-03,00:00,Other Appliances,100,2.17,0.217,0.03
2025-08-04,20:00,Air Conditioner,1500,4.93,7.395,1.035
2025-08-04,13:00,Electric Fan,75,6.27,0.47,0.066
2025-08-04,06:00,Water Heater,2000,0.19,0.38,0.053
2025-08-04,00:00,Refrigerator,150,24.0,3.6,0.504
2025-08-04,19:00,Television,120,3.15,0.378,0.053
2025-08-04,19:00,Lights,60,4.38,0.263,0.037
2025-08-04,17:00,Washing Machine,500,0.93,0.465,0.065
2025-08-04,08:00,Water Pump,750,0.53,0.398,0.056
2025-08-04,20:00,Microwave,1100,0.25,0.275,0.039
2025-08-04,19:00,Microwave,1100,0.28,0.308,0.043
2025-08-04,08:00,Microwave,1100,0.18,0.198,0.028
2025-08-04,20:00,Electric Oven,2200,0.45,0.99,0.139
2025-08-04,10:00,Computer,200,3.22,0.644,0.09
2025-08-04,21:00,Laptop,65,4.59,0.298,0.042
2025-08-04,08:00,Kitchen Appliances,800,1.06,0.848,0.119
2025-08-04,06:00,Other Appliances,100,2.1,0.21,0.029
2025-08-05,15:00,Air Conditioner,1500,3.93,5.895,0.825
2025-08-05,21:00,Electric Fan,75,6.39,0.479,0.067
2025-08-05,06:00,Water Heater,2000,0.17,0.34,0.048
2025-08-05,18:00,Refrigerator,150,23.44,3.516,0.492
2025-08-05,19:00,Television,120,3.15,0.378,0.053
2025-08-05,07:00,Lights,60,4.76,0.286,0.04
2025-08-05,07:00,Water Pump,750,0.55,0.413,0.058
2025-08-05,07:00,Microwave,1100,0.21,0.231,0.032
2025-08-05,20:00,Microwave,1100,0.29,0.319,0.045
2025-08-05,20:00,Electric Oven,2200,0.5,1.1,0.154
2025-08-05,07:00,Electric Oven,2200,0.48,1.056,0.148
2025-08-05,20:00,Computer,200,3.39,0.678,0.095
2025-08-05,09:00,Laptop,65,4.42,0.287,0.04
2025-08-05,13:00,Kitchen Appliances,800,0.76,0.608,0.085
2025-08-05,08:00,Kitchen Appliances,800,1.23,0.984,0.138
2025-08-05,00:00,Other Appliances,100,1.94,0.194,0.027
2025-08-06,20:00,Air Conditioner,1500,3.83,5.745,0.804
2025-08-06,21:00,Electric Fan,75,5.27,0.395,0.055
2025-08-06,07:00,Water Heater,2000,0.18,0.36,0.05
2025-08-06,18:00,Refrigerator,150,23.36,3.504,0.491
2025-08-06,21:00,Television,120,2.98,0.358,0.05
2025-08-06,20:00,Lights,60,4.63,0.278,0.039
2025-08-06,11:00,Washing Machine,500,0.76,0.38,0.053
2025-08-06,07:00,Water Pump,750,0.51,0.383,0.054
2025-08-06,19:00,Microwave,1100,0.27,0.297,0.042
2025-08-06,13:00,Microwave,1100,0.2,0.22,0.031
2025-08-06,07:00,Microwave,1100,0.29,0.319,0.045
2025-08-06,13:00,Electric Oven,2200,0.31,0.682,0.095
2025-08-06,15:00,Computer,200,2.59,0.518,0.073
2025-08-06,14:00,Laptop,65,3.91,0.254,0.036
2025-08-06,17:00,Iron,1100,0.27,0.297,0.042
2025-08-06,19:00,Kitchen Appliances,800,0.77,0.616,0.086
2025-08-06,08:00,Kitchen Appliances,800,1.03,0.824,0.115
2025-08-06,18:00,Other Appliances,100,1.89,0.189,0.026
2025-08-07,22:00,Air Conditioner,1500,4.35,6.525,0.914
2025-08-07,20:00,Electric Fan,75,6.4,0.48,0.067
2025-08-07,06:00,Water Heater,2000,0.16,0.32,0.045
2025-08-07,06:00,Refrigerator,150,24.0,3.6,0.504
2025-08-07,21:00,Television,120,3.14,0.377,0.053
2025-08-07,07:00,Lights,60,4.27,0.256,0.036
2025-08-07,08:00,Water Pump,750,0.49,0.367,0.051
2025-08-07,13:00,Microwave,1100,0.25,0.275,0.039
2025-08-07,19:00,Microwave,1100,0.25,0.275,0.039
2025-08-07,08:00,Microwave,1100,0.21,0.231,0.032
2025-08-07,07:00,Electric Oven,2200,0.34,0.748,0.105
2025-08-07,21:00,Computer,200,3.33,0.666,0.093
2025-08-07,15:00,Laptop,65,3.7,0.24,0.034
2025-08-07,20:00,Kitchen Appliances,800,0.81,0.648,0.091
2025-08-07,06:00,Other Appliances,100,2.08,-0.208,0.029
2025-08-08,14:00,Air Conditioner,1500,4.0,6.0,0.84
2025-08-08,15:00,Electric Fan,75,5.63,0.422,0.059
2025-08-08,07:00,Water Heater,2000,0.21,0.42,0.059
2025-08-08,06:00,Refrigerator,150,23.47,3.521,0.493
2025-08-08,19:00,Television,120,3.07,0.368,0.052
2025-08-08,21:00,Lights,60,4.82,0.289,0.04
2025-08-08,07:00,Water Pump,750,0.46,0.345,0.048
2025-08-08,07:00,Microwave,1100,0.25,0.275,0.039
2025-08-08,13:00,Electric Oven,2200,0.37,0.814,0.114
2025-08-08,08:00,Electric Oven,2200,0.45,0.99,0.139
2025-08-08,09:00,Computer,200,2.84,0.568,0.08
2025-08-08,09:00,Laptop,65,3.62,0.235,0.033
2025-08-08,20:00,Kitchen Appliances,800,0.87,0.696,0.097
2025-08-08,08:00,Kitchen Appliances,800,0.76,0.608,0.085
2025-08-08,19:00,Kitchen Appliances,800,0.85,0.68,0.095
2025-08-08,12:00,Other Appliances,100,1.92,0.192,0.027
2025-08-09,22:00,Air Conditioner,1500,4.42,6.63,0.928
2025-08-09,21:00,Electric Fan,75,5.7,0.427,0.06
2025-08-09,07:00,Water Heater,2000,0.22,0.44,0.062
2025-08-09,12:00,Refrigerator,150,24.0,3.6,0.504
2025-08-09,21:00,Television,120,4.32,0.518,0.073
2025-08-09,19:00,Lights,60,5.8,0.348,0.049
2025-08-09,10:00,Washing Machine,500,0.82,0.41,0.057
2025-08-09,06:00,Water Pump,750,0.64,0.48,0.067
2025-08-09,08:00,Microwave,1100,0.18,0.198,0.028
2025-08-09,07:00,Electric Oven,2200,0.5,1.1,0.154
2025-08-09,20:00,Electric Oven,2200,0.51,1.122,0.157
2025-08-09,19:00,Electric Oven,2200,0.36,0.792,0.111
2025-08-09,10:00,Computer,200,3.96,0.792,0.111
2025-08-09,10:00,Laptop,65,4.65,0.302,0.042
2025-08-09,16:00,Iron,1100,0.32,0.352,0.049
2025-08-09,19:00,Kitchen Appliances,800,1.24,0.992,0.139
2025-08-09,07:00,Kitchen Appliances,800,1.08,0.864,0.121
2025-08-09,00:00,Other Appliances,100,2.58,0.258,0.036
2025-08-10,21:00,Air Conditioner,1500,4.98,7.47,1.046
2025-08-10,21:00,Electric Fan,75,7.53,0.565,0.079
2025-08-10,07:00,Water Heater,2000,0.23,0.46,0.064
2025-08-10,06:00,Refrigerator,150,24.0,3.6,0.504
2025-08-10,21:00,Television,120,3.77,0.452,0.063
2025-08-10,07:00,Lights,60,4.99,0.299,0.042
2025-08-10,10:00,Washing Machine,500,0.86,0.43,0.06
2025-08-10,08:00,Water Pump,750,0.52,0.39,0.055
2025-08-10,13:00,Microwave,1100,0.24,0.264,0.037
2025-08-10,07:00,Microwave,1100,0.21,0.231,0.032
2025-08-10,08:00,Microwave,1100,0.2,0.22,0.031
2025-08-10,20:00,Electric Oven,2200,0.49,1.078,0.151
2025-08-10,21:00,Computer,200,3.4,0.68,0.095
2025-08-10,14:00,Laptop,65,4.9,0.319,0.045
2025-08-10,10:00,Iron,1100,0.35,0.385,0.054
2025-08-10,13:00,Kitchen Appliances,800,1.02,0.816,0.114
2025-08-10,06:00,Other Appliances,100,1.98,0.198,0.028
2025-08-11,15:00,Air Conditioner,1500,4.93,7.395,1.035
2025-08-11,15:00,Electric Fan,75,6.54,0.49,0.069
2025-08-11,06:00,Water Heater,2000,0.2,0.4,0.056
2025-08-11,06:00,Refrigerator,150,24.0,3.6,0.504
2025-08-11,19:00,Television,120,4.01,0.481,0.067
2025-08-11,06:00,Lights,60,5.05,0.303,0.042
2025-08-11,07:00,Water Pump,750,0.57,0.427,0.06
2025-08-11,19:00,Microwave,1100,0.28,0.308,0.043
2025-08-11,13:00,Microwave,1100,0.31,0.341,0.048
2025-08-11,07:00,Electric Oven,2200,0.43,0.946,0.132
2025-08-11,10:00,Computer,200,3.29,0.658,0.092
2025-08-11,14:00,Laptop,65,4.28,0.278,0.039
2025-08-11,19:00,Kitchen Appliances,800,1.13,0.904,0.127
2025-08-11,12:00,Other Appliances,100,2.27,0.227,0.032
2025-08-12,22:00,Air Conditioner,1500,4.83,7.245,1.014
2025-08-12,14:00,Electric Fan,75,5.98,0.449,0.063
2025-08-12,07:00,Water Heater,2000,0.2,0.4,0.056
2025-08-12,06:00,Refrigerator,150,22.73,3.409,0.477
2025-08-12,20:00,Television,120,3.59,0.431,0.06
2025-08-12,07:00,Lights,60,4.48,0.269,0.038
2025-08-12,17:00,Washing Machine,500,0.66,0.33,0.046
2025-08-12,06:00,Water Pump,750,0.44,0.33,0.046
2025-08-12,19:00,Microwave,1100,0.2,0.22,0.031
2025-08-12,07:00,Electric Oven,2200,0.44,0.968,0.136
2025-08-12,10:00,Computer,200,2.83,0.566,0.079
2025-08-12,21:00,Laptop,65,4.38,0.285,0.04
2025-08-12,11:00,Iron,1100,0.25,0.275,0.039
2025-08-12,20:00,Kitchen Appliances,800,0.76,0.608,0.085
2025-08-12,07:00,Kitchen Appliances,800,0.78,0.624,0.087
2025-08-12,19:00,Kitchen Appliances,800,1.06,0.848,0.119
2025-08-12,00:00,Other Appliances,100,1.93,0.193,0.027
2025-08-13,22:00,Air Conditioner,1500,4.78,7.17,1.004
2025-08-13,14:00,Electric Fan,75,6.56,0.492,0.069
2025-08-13,06:00,Water Heater,2000,0.17,-0.34,0.048
2025-08-13,00:00,Refrigerator,150,22.33,3.349,0.469
2025-08-13,19:00,Television,120,3.81,0.457,0.064
2025-08-13,06:00,Lights,60,5.69,0.341,0.048
2025-08-13,06:00,Water Pump,750,0.55,0.413,0.058
2025-08-13,19:00,Microwave,1100,0.29,0.319,0.045
2025-08-13,13:00,Microwave,1100,0.3,0.33,0.046
2025-08-13,08:00,Microwave,1100,0.22,0.242,0.034
2025-08-13,07:00,Electric Oven,2200,0.43,0.946,0.132
2025-08-13,07:00,Electric Oven,2200,0.29,0.638,0.089
2025-08-13,14:00,Computer,200,2.64,0.528,0.074
2025-08-13,15:00,Laptop,65,3.52,0.229,0.032
2025-08-13,13:00,Kitchen Appliances,800,0.93,0.744,0.104
2025-08-13,08:00,Kitchen Appliances,800,1.09,0.872,0.122
2025-08-13,19:00,Kitchen Appliances,800,1.25,1.0,0.14
2025-08-13,00:00,Other Appliances,100,2.11,0.211,0.03
2025-08-14,13:00,Air Conditioner,1500,4.34,6.51,0.911
2025-08-14,15:00,Electric Fan,75,5.32,0.399,0.056
2025-08-14,19:00,Water Heater,2000,0.17,0.34,0.048
2025-08-14,00:00,Refrigerator,150,21.25,3.188,0.446
2025-08-14,21:00,Television,120,3.92,0.47,0.066
2025-08-14,20:00,Lights,60,4.48,0.269,0.038
2025-08-14,06:00,Water Pump,750,0.53,0.398,0.056
2025-08-14,13:00,Microwave,1100,0.27,0.297,0.042
2025-08-14,07:00,Microwave,1100,0.23,0.253,0.035
2025-08-14,13:00,Electric Oven,2200,0.44,0.968,0.136
2025-08-14,07:00,Electric Oven,2200,0.47,1.034,0.145
2025-08-14,08:00,Electric Oven,2200,0.47,1.034,0.145
2025-08-14,10:00,Computer,200,3.25,0.65,0.091
2025-08-14,15:00,Laptop,65,3.78,0.246,0.034
2025-08-14,19:00,Kitchen Appliances,800,0.77,0.616,0.086
2025-08-14,12:00,Other Appliances,100,2.28,0.228,0.032
2025-08-15,15:00,Air Conditioner,1500,3.89,5.835,0.817
2025-08-15,14:00,Electric Fan,75,6.66,0.499,0.07
2025-08-15,19:00,Water Heater,2000,0.19,0.38,0.053
2025-08-15,18:00,Refrigerator,150,22.7,3.405,0.477
2025-08-15,20:00,Television,120,3.48,0.418,0.059
2025-08-15,19:00,Lights,60,5.15,0.309,0.043
2025-08-15,07:00,Water Pump,750,0.56,0.42,0.059
2025-08-15,19:00,Microwave,1100,0.26,0.286,0.04
2025-08-15,08:00,Microwave,1100,0.25,0.275,0.039
2025-08-15,20:00,Microwave,1100,0.23,0.253,0.035
2025-08-15,08:00,Electric Oven,2200,0.45,0.99,0.139
2025-08-15,10:00,Computer,200,2.88,0.576,0.081
2025-08-15,09:00,Laptop,65,4.59,0.298,0.042
2025-08-15,13:00,Kitchen Appliances,800,0.74,0.592,0.083
2025-08-15,06:00,Other Appliances,100,1.92,0.192,0.027
2025-08-16,14:00,Air Conditioner,1500,4.69,7.035,0.985
2025-08-16,21:00,Electric Fan,75,7.34,0.55,0.077
2025-08-16,20:00,Water Heater,2000,0.24,0.48,0.067
2025-08-16,06:00,Refrigerator,150,24.0,3.6,0.504
2025-08-16,19:00,Television,120,3.49,0.419,0.059
2025-08-16,07:00,Lights,60,5.09,0.305,0.043
2025-08-16,16:00,Washing Machine,500,0.96,0.48,0.067
2025-08-16,06:00,Water Pump,750,0.5,0.375,0.053
2025-08-16,20:00,Microwave,1100,0.25,0.275,0.039
2025-08-16,08:00,Electric Oven,2200,0.32,0.704,0.099
2025-08-16,09:00,Computer,200,3.01,0.602,0.084
2025-08-16,15:00,Laptop,65,3.93,0.255,0.036
2025-08-16,16:00,Iron,1100,0.35,0.385,0.054
2025-08-16,07:00,Kitchen Appliances,800,0.97,0.776,0.109
2025-08-16,08:00,Kitchen Appliances,800,0.87,0.696,0.097
2025-08-16,00:00,Other Appliances,100,2.0,0.2,0.028
2025-08-17,14:00,Air Conditioner,1500,5.16,7.74,1.084
2025-08-17,13:00,Electric Fan,75,6.68,0.501,0.07
2025-08-17,20:00,Water Heater,2000,0.2,0.4,0.056
2025-08-17,18:00,Refrigerator,150,24.0,3.6,0.504
2025-08-17,20:00,Television,120,4.09,0.491,0.069
2025-08-17,21:00,Lights,60,6.47,0.388,0.054
2025-08-17,16:00,Washing Machine,500,0.95,0.475,0.067
2025-08-17,08:00,Water Pump,750,0.66,0.495,0.069
2025-08-17,19:00,Microwave,1100,0.29,0.319,0.045
2025-08-17,20:00,Electric Oven,2200,0.37,0.814,0.114
2025-08-17,09:00,Computer,200,3.56,0.712,0.1
2025-08-17,15:00,Laptop,65,5.04,0.328,0.046
2025-08-17,13:00,Kitchen Appliances,800,0.8,0.64,0.09
2025-08-17,08:00,Kitchen Appliances,800,1.09,0.872,0.122
2025-08-17,07:00,Kitchen Appliances,800,0.86,0.688,0.096
2025-08-17,12:00,Other Appliances,100,2.01,0.201,0.028
2025-08-18,15:00,Air Conditioner,1500,3.73,5.595,0.783
2025-08-18,13:00,Electric Fan,75,5.21,0.391,0.055
2025-08-18,06:00,Water Heater,2000,0.16,0.32,0.045
2025-08-18,12:00,Refrigerator,150,24.0,3.6,0.504
2025-08-18,19:00,Television,120,3.17,0.38,0.053
2025-08-18,06:00,Lights,60,5.21,0.313,0.044
2025-08-18,10:00,Washing Machine,500,0.81,0.405,0.057
2025-08-18,07:00,Water Pump,750,0.51,0.383,0.054
2025-08-18,13:00,Microwave,1100,0.19,0.209,0.029
2025-08-18,13:00,Microwave,1100,0.18,0.198,0.028
2025-08-18,13:00,Electric Oven,2200,0.4,0.88,0.123
2025-08-18,13:00,Electric Oven,2200,0.46,1.012,0.142
2025-08-18,07:00,Electric Oven,2200,0.51,1.122,0.157
2025-08-18,21:00,Computer,200,2.85,0.57,0.08
2025-08-18,20:00,Laptop,65,4.0,0.26,0.036
2025-08-18,17:00,Iron,1100,0.33,0.363,0.051
2025-08-18,08:00,Kitchen Appliances,800,0.87,0.696,0.097
2025-08-18,00:00,Other Appliances,100,2.11,0.211,0.03
2025-08-19,13:00,Air Conditioner,1500,4.85,7.275,1.019
2025-08-19,14:00,Electric Fan,75,6.59,0.494,0.069
2025-08-19,07:00,Water Heater,2000,0.2,0.4,0.056
2025-08-19,06:00,Refrigerator,150,24.0,3.6,0.504
2025-08-19,21:00,Television,120,4.02,0.482,0.067
2025-08-19,21:00,Lights,60,5.02,0.301,0.042
2025-08-19,06:00,Water Pump,750,0.48,0.36,0.05
2025-08-19,19:00,Microwave,1100,0.27,0.297,0.042
2025-08-19,19:00,Microwave,1100,0.18,0.198,0.028
2025-08-19,20:00,Electric Oven,2200,0.51,1.122,0.157
2025-08-19,15:00,Computer,200,3.12,0.624,0.087
2025-08-19,09:00,Laptop,65,3.52,0.229,0.032
2025-08-19,19:00,Kitchen Appliances,800,1.0,0.8,0.112
2025-08-19,12:00,Other Appliances,100,1.89,0.189,0.026
2025-08-20,15:00,Air Conditioner,1500,3.91,5.865,0.821
2025-08-20,15:00,Electric Fan,75,5.93,0.445,0.062
2025-08-20,07:00,Water Heater,2000,0.16,0.32,0.045
2025-08-20,18:00,Refrigerator,150,24.0,3.6,0.504
2025-08-20,20:00,Television,120,3.25,0.39,0.055
2025-08-20,20:00,Lights,60,5.72,0.343,0.048
2025-08-20,17:00,Washing Machine,500,0.65,0.325,0.046
2025-08-20,07:00,Water Pump,750,0.43,0.323,0.045
2025-08-20,20:00,Microwave,1100,0.24,0.264,0.037
2025-08-20,19:00,Electric Oven,2200,0.37,0.814,0.114
2025-08-20,13:00,Electric Oven,2200,0.4,0.88,0.123
2025-08-20,21:00,Computer,200,3.34,0.668,0.094
2025-08-20,21:00,Laptop,65,3.45,0.224,0.031
2025-08-20,07:00,Kitchen Appliances,800,0.79,0.632,0.088
2025-08-20,06:00,Other Appliances,100,1.87,0.187,0.026
2025-08-21,13:00,Air Conditioner,1500,4.44,6.66,0.932
2025-08-21,20:00,Electric Fan,75,5.32,0.399,0.056
2025-08-21,19:00,Water Heater,2000,0.19,0.38,0.053
2025-08-21,18:00,Refrigerator,150,23.75,3.562,0.499
2025-08-21,19:00,Television,120,3.09,0.371,0.052
2025-08-21,20:00,Lights,60,5.35,0.321,0.045
2025-08-21,16:00,Washing Machine,500,0.72,0.36,0.05
2025-08-21,08:00,Water Pump,750,0.48,0.36,0.05
2025-08-21,19:00,Microwave,1100,0.19,0.209,0.029
2025-08-21,08:00,Microwave,1100,0.18,0.198,0.028
2025-08-21,08:00,Microwave,1100,0.32,0.352,0.049
2025-08-21,20:00,Electric Oven,2200,0.42,0.924,0.129
2025-08-21,07:00,Electric Oven,2200,0.47,1.034,0.145
2025-08-21,14:00,Computer,200,3.39,0.678,0.095
2025-08-21,15:00,Laptop,65,4.35,0.283,0.04
2025-08-21,17:00,Iron,1100,0.24,0.264,0.037
2025-08-21,07:00,Kitchen Appliances,800,0.75,0.6,0.084
2025-08-21,00:00,Other Appliances,100,1.86,0.186,0.026
2025-08-22,22:00,Air Conditioner,1500,4.09,6.135,0.859
2025-08-22,20:00,Electric Fan,75,5.72,0.429,0.06
2025-08-22,19:00,Water Heater,2000,0.18,0.36,0.05
2025-08-22,00:00,Refrigerator,150,21.73,3.26,0.456
2025-08-22,20:00,Television,120,3.07,0.368,0.052
2025-08-22,19:00,Lights,60,4.76,0.286,0.04
2025-08-22,17:00,Washing Machine,500,0.76,0.38,0.053
2025-08-22,06:00,Water Pump,750,0.51,0.383,0.054
2025-08-22,20:00,Microwave,1100,0.23,0.253,0.035
2025-08-22,07:00,Microwave,1100,0.23,0.253,0.035
2025-08-22,20:00,Microwave,1100,0.26,0.286,0.04
2025-08-22,13:00,Electric Oven,2200,0.36,0.792,0.111
2025-08-22,15:00,Computer,200,2.56,0.512,0.072
2025-08-22,15:00,Laptop,65,4.52,0.294,0.041
2025-08-22,17:00,Iron,1100,0.39,0.429,0.06
2025-08-22,08:00,Kitchen Appliances,800,1.29,1.032,0.144
2025-08-22,00:00,Other Appliances,100,2.08,0.208,0.029
2025-08-23,22:00,Air Conditioner,1500,4.31,6.465,0.905
2025-08-23,20:00,Electric Fan,75,7.63,0.572,0.08
2025-08-23,07:00,Water Heater,2000,0.22,0.44,0.062
2025-08-23,06:00,Refrigerator,150,24.0,3.6,0.504
2025-08-23,19:00,Television,120,3.84,0.461,0.065
2025-08-23,21:00,Lights,60,6.56,0.394,0.055
2025-08-23,16:00,Washing Machine,500,0.74,0.37,0.052
2025-08-23,08:00,Water Pump,750,0.64,0.48,0.067
2025-08-23,19:00,Microwave,1100,0.28,0.308,0.043
2025-08-23,20:00,Electric Oven,2200,0.36,0.792,0.111
2025-08-23,13:00,Electric Oven,2200,0.38,0.836,0.117
2025-08-23,10:00,Computer,200,3.05,0.61,0.085
2025-08-23,14:00,Laptop,65,4.54,0.295,0.041
2025-08-23,19:00,Kitchen Appliances,800,0.87,0.696,0.097
2025-08-23,20:00,Kitchen Appliances,800,1.08,0.864,0.121
2025-08-23,07:00,Kitchen Appliances,800,1.26,1.008,0.141
2025-08-23,00:00,Other Appliances,100,2.64,0.264,0.037
2025-08-24,13:00,Air Conditioner,1500,4.39,6.585,0.922
2025-08-24,20:00,Electric Fan,75,6.9,0.517,0.072
2025-08-24,06:00,Water Heater,2000,0.18,0.36,0.05
2025-08-24,00:00,Refrigerator,150,24.0,3.6,0.504
2025-08-24,20:00,Television,120,4.23,0.508,0.071
2025-08-24,20:00,Lights,60,5.25,0.315,0.044
2025-08-24,10:00,Washing Machine,500,0.92,0.46,0.064
2025-08-24,07:00,Water Pump,750,0.55,0.413,0.058
2025-08-24,13:00,Microwave,1100,0.18,0.198,0.028
2025-08-24,20:00,Microwave,1100,0.29,0.319,0.045
2025-08-24,13:00,Microwave,1100,0.22,0.242,0.034
2025-08-24,07:00,Electric Oven,2200,0.44,0.968,0.136
2025-08-24,19:00,Electric Oven,2200,0.5,1.1,0.154
2025-08-24,07:00,Electric Oven,2200,0.29,0.638,0.089
2025-08-24,14:00,Computer,200,3.09,0.618,0.087
2025-08-24,20:00,Laptop,65,5.07,0.33,0.046
2025-08-24,19:00,Kitchen Appliances,800,0.85,0.68,0.095
2025-08-24,19:00,Kitchen Appliances,800,0.82,0.656,0.092
2025-08-24,20:00,Kitchen Appliances,800,1.2,0.96,0.134
2025-08-24,18:00,Other Appliances,100,2.25,0.225,0.032
2025-08-25,14:00,Air Conditioner,1500,4.97,7.455,1.044
2025-08-25,15:00,Electric Fan,75,5.63,0.422,0.059
2025-08-25,20:00,Water Heater,2000,0.18,0.36,0.05
2025-08-25,06:00,Refrigerator,150,22.06,3.309,0.463
2025-08-25,21:00,Television,120,3.5,0.42,0.059
2025-08-25,20:00,Lights,60,5.12,0.307,0.043
2025-08-25,08:00,Water Pump,750,0.46,0.345,0.048
2025-08-25,07:00,Microwave,1100,0.21,0.231,0.032
2025-08-25,07:00,Microwave,1100,0.18,0.198,0.028
2025-08-25,20:00,Electric Oven,2200,0.29,0.638,0.089
2025-08-25,09:00,Computer,200,3.38,0.676,0.095
2025-08-25,09:00,Laptop,65,4.09,0.266,0.037
2025-08-25,16:00,Iron,1100,0.31,0.341,0.048
2025-08-25,20:00,Kitchen Appliances,800,0.88,0.704,0.099
2025-08-25,18:00,Other Appliances,100,2.2,0.22,0.031
2025-08-26,22:00,Air Conditioner,1500,4.7,7.05,0.987
2025-08-26,13:00,Electric Fan,75,5.02,0.376,0.053
2025-08-26,06:00,Water Heater,2000,0.2,0.4,0.056
2025-08-26,00:00,Refrigerator,150,24.0,3.6,0.504
2025-08-26,21:00,Television,120,3.09,0.371,0.052
2025-08-26,07:00,Lights,60,4.43,0.266,0.037
2025-08-26,07:00,Water Pump,750,0.44,0.33,0.046
2025-08-26,19:00,Microwave,1100,0.23,0.253,0.035
2025-08-26,07:00,Electric Oven,2200,0.3,0.66,0.092
2025-08-26,19:00,Electric Oven,2200,0.33,0.726,0.102
2025-08-26,13:00,Electric Oven,2200,0.37,0.814,0.114
2025-08-26,15:00,Computer,200,3.12,0.624,0.087
2025-08-26,10:00,Laptop,65,4.37,0.284,0.04
2025-08-26,13:00,Kitchen Appliances,800,0.77,0.616,0.086
2025-08-26,18:00,Other Appliances,100,2.3,0.23,0.032
2025-08-27,21:00,Air Conditioner,1500,5.0,7.5,1.05
2025-08-27,14:00,Electric Fan,75,5.88,0.441,0.062
2025-08-27,19:00,Water Heater,2000,0.18,0.36,0.05
2025-08-27,06:00,Refrigerator,150,24.0,3.6,0.504
2025-08-27,21:00,Television,120,3.61,0.433,0.061
2025-08-27,21:00,Lights,60,4.28,0.257,0.036
2025-08-27,11:00,Washing Machine,500,0.74,0.37,0.052
2025-08-27,06:00,Water Pump,750,0.43,0.323,0.045
2025-08-27,19:00,Microwave,1100,0.22,0.242,0.034
2025-08-27,20:00,Electric Oven,2200,0.36,0.792,0.111
2025-08-27,15:00,Computer,200,3.14,0.628,0.088
2025-08-27,15:00,Laptop,65,4.29,0.279,0.039
2025-08-27,13:00,Kitchen Appliances,800,0.8,0.64,0.09
2025-08-27,07:00,Kitchen Appliances,800,1.28,1.024,0.143
2025-08-27,12:00,Other Appliances,100,2.05,0.205,0.029
