Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-05-13,18:00,Refrigerator,150,22.63,3.394,0.475
2025-05-13,19:00,Television,120,3.47,0.416,0.058
2025-05-13,21:00,Lights,60,4.47,0.268,0.038
2025-05-13,16:00,Washing Machine,500,0.67,0.335,0.047
2025-05-13,07:00,Water Pump,750,0.54,0.405,0.057
2025-05-13,07:00,Microwave,1100,0.18,0.198,0.028
2025-05-13,13:00,Electric Oven,2200,0.48,1.056,0.148
2025-05-13,20:00,Electric Oven,2200,0.46,1.012,0.142
2025-05-13,20:00,Electric Oven,2200,0.42,0.924,0.129
2025-05-13,21:00,Computer,200,2.64,0.528,0.074
2025-05-13,14:00,Laptop,65,4.36,0.283,0.04
2025-05-13,17:00,Iron,1100,0.29,0.319,0.045
2025-05-13,08:00,Kitchen Appliances,800,0.84,0.672,0.094
2025-05-13,19:00,Kitchen Appliances,800,1.03,0.824,0.115
2025-05-13,13:00,Kitchen Appliances,800,0.93,0.744,0.104
2025-05-13,18:00,Other Appliances,100,1.82,0.182,0.025
2025-05-14,20:00,Air Conditioner,1500,2.93,4.395,0.615
2025-05-14,15:00,Electric Fan,75,3.67,0.275,0.039
2025-05-14,07:00,Water Heater,2000,0.49,0.98,0.137
2025-05-14,00:00,Refrigerator,150,21.65,3.248,0.455
2025-05-14,21:00,Television,120,3.75,0.45,0.063
2025-05-14,20:00,Lights,60,5.11,0.307,0.043
2025-05-14,06:00,Water Pump,750,0.47,0.352,0.049
2025-05-14,19:00,Microwave,1100,0.22,0.242,0.034
2025-05-14,20:00,Electric Oven,2200,0.44,0.968,0.136
2025-05-14,15:00,Computer,200,3.24,0.648,0.091
2025-05-14,21:00,Laptop,65,3.79,-0.246,0.034
2025-05-14,10:00,Iron,1100,0.36,0.396,0.055
2025-05-14,13:00,Kitchen Appliances,800,0.97,0.776,0.109
2025-05-14,18:00,Other Appliances,100,1.93,0.193,0.027
2025-05-15,22:00,Air Conditioner,1500,2.45,3.675,0.515
2025-05-15,15:00,Electric Fan,75,4.01,0.301,0.042
2025-05-15,19:00,Water Heater,2000,0.49,0.98,0.137
2025-05-15,18:00,Refrigerator,150,24.0,3.6,0.504
2025-05-15,20:00,Television,120,3.73,0.448,0.063
2025-05-15,21:00,Lights,60,5.74,0.344,0.048
2025-05-15,06:00,Water Pump,750,0.49,0.367,0.051
2025-05-15,20:00,Microwave,1100,0.23,0.253,0.035
2025-05-15,13:00,Electric Oven,2200,0.45,0.99,0.139
2025-05-15,14:00,Computer,200,2.65,0.53,0.074
2025-05-15,10:00,Laptop,65,4.44,0.289,0.04
2025-05-15,19:00,Kitchen Appliances,800,0.94,0.752,0.105
2025-05-15,08:00,Kitchen Appliances,800,1.03,0.824,0.115
2025-05-15,08:00,Kitchen Appliances,800,0.98,0.784,0.11
2025-05-15,12:00,Other Appliances,100,2.03,0.203,0.028
2025-05-16,14:00,Air Conditioner,1500,2.98,4.47,0.626
2025-05-16,22:00,Electric Fan,75,3.37,0.253,0.035
2025-05-16,06:00,Water Heater,2000,0.43,0.86,0.12
2025-05-16,00:00,Refrigerator,150,20.92,3.138,0.439
2025-05-16,20:00,Television,120,3.13,0.376,0.053
2025-05-16,07:00,Lights,60,5.24,0.314,0.044
2025-05-16,07:00,Water Pump,750,0.49,0.367,0.051
2025-05-16,19:00,Microwave,1100,0.27,0.297,0.042
2025-05-16,20:00,Microwave,1100,0.25,0.275,0.039
2025-05-16,19:00,Microwave,1100,0.3,0.33,0.046
2025-05-16,07:00,Electric Oven,2200,0.38,0.836,0.117
2025-05-16,21:00,Computer,200,3.07,0.614,0.086
2025-05-16,20:00,Laptop,65,3.68,0.239,0.033
2025-05-16,20:00,Kitchen Appliances,800,1.29,1.032,0.144
2025-05-16,12:00,Other Appliances,100,1.99,0.199,0.028
2025-05-17,20:00,Air Conditioner,1500,2.74,4.11,0.575
2025-05-17,13:00,Electric Fan,75,4.71,0.353,0.049
2025-05-17,19:00,Water Heater,2000,0.49,0.98,0.137
2025-05-17,00:00,Refrigerator,150,24.0,3.6,0.504
2025-05-17,21:00,Television,120,4.05,0.486,0.068
2025-05-17,20:00,Lights,60,5.04,0.302,0.042
2025-05-17,08:00,Water Pump,750,0.6,0.45,0.063
2025-05-17,13:00,Microwave,1100,0.27,0.297,0.042
2025-05-17,07:00,Microwave,1100,0.26,0.286,0.04
2025-05-17,13:00,Electric Oven,2200,0.42,0.924,0.129
2025-05-17,13:00,Electric Oven,2200,0.38,0.836,0.117
2025-05-17,07:00,Electric Oven,2200,0.35,0.77,0.108
2025-05-17,20:00,Computer,200,3.65,0.73,0.102
2025-05-17,21:00,Laptop,65,4.94,0.321,0.045
2025-05-17,11:00,Iron,1100,0.33,0.363,0.051
2025-05-17,20:00,Kitchen Appliances,800,1.19,0.952,0.133
2025-05-17,19:00,Kitchen Appliances,800,0.72,0.576,0.081
2025-05-17,00:00,Other Appliances,100,2.01,0.201,0.028
2025-05-18,15:00,Air Conditioner,1500,3.43,5.145,0.72
2025-05-18,21:00,Electric Fan,75,3.83,0.287,0.04
2025-05-18,19:00,Water Heater,2000,0.52,1.04,0.146
2025-05-18,00:00,Refrigerator,150,23.58,3.537,0.495
2025-05-18,21:00,Television,120,4.15,0.498,0.07
2025-05-18,20:00,Lights,60,6.16,0.37,0.052
2025-05-18,11:00,Washing Machine,500,0.89,0.445,0.062
2025-05-18,08:00,Water Pump,750,0.57,0.427,0.06
2025-05-18,08:00,Microwave,1100,0.32,0.352,0.049
2025-05-18,08:00,Microwave,1100,0.26,0.286,0.04
2025-05-18,08:00,Electric Oven,2200,0.46,1.012,0.142
2025-05-18,08:00,Electric Oven,2200,0.44,0.968,0.136
2025-05-18,13:00,Electric Oven,2200,0.33,0.726,0.102
2025-05-18,14:00,Computer,200,2.99,0.598,0.084
2025-05-18,09:00,Laptop,65,4.95,0.322,0.045
2025-05-18,20:00,Kitchen Appliances,800,1.15,0.92,0.129
2025-05-18,19:00,Kitchen Appliances,800,0.84,0.672,0.094
2025-05-18,08:00,Kitchen Appliances,800,0.98,0.784,0.11
2025-05-18,18:00,Other Appliances,100,2.32,0.232,0.032
2025-05-19,20:00,Air Conditioner,1500,2.3,3.45,0.483
2025-05-19,15:00,Electric Fan,75,3.47,0.26,0.036
2025-05-19,06:00,Water Heater,2000,0.55,1.1,0.154
2025-05-19,12:00,Refrigerator,150,21.1,3.165,0.443
2025-05-19,20:00,Television,120,3.98,0.478,0.067
2025-05-19,19:00,Lights,60,5.17,0.31,0.043
2025-05-19,17:00,Washing Machine,500,0.64,0.32,0.045
2025-05-19,08:00,Water Pump,750,0.49,0.367,0.051
2025-05-19,08:00,Microwave,1100,0.25,0.275,0.039
2025-05-19,07:00,Electric Oven,2200,0.44,0.968,0.136
2025-05-19,09:00,Computer,200,2.56,0.512,0.072
2025-05-19,21:00,Laptop,65,4.03,0.262,0.037
2025-05-19,11:00,Iron,1100,0.28,0.308,0.043
2025-05-19,20:00,Kitchen Appliances,800,0.73,0.584,0.082
2025-05-19,06:00,Other Appliances,100,2.09,0.209,0.029
2025-05-20,22:00,Air Conditioner,1500,3.06,4.59,0.643
2025-05-20,13:00,Electric Fan,75,3.19,0.239,0.033
2025-05-20,07:00,Water Heater,2000,0.42,0.84,0.118
2025-05-20,06:00,Refrigerator,150,23.11,3.466,0.485
2025-05-20,21:00,Television,120,3.92,0.47,0.066
2025-05-20,19:00,Lights,60,4.53,0.272,0.038
2025-05-20,07:00,Water Pump,750,0.52,0.39,0.055
2025-05-20,07:00,Microwave,1100,0.21,0.231,0.032
2025-05-20,07:00,Microwave,1100,0.22,0.242,0.034
2025-05-20,13:00,Electric Oven,2200,0.52,1.144,0.16
2025-05-20,13:00,Electric Oven,2200,0.51,1.122,0.157
2025-05-20,09:00,Computer,200,2.71,0.542,0.076
2025-05-20,10:00,Laptop,65,3.99,0.259,0.036
2025-05-20,11:00,Iron,1100,0.31,0.341,0.048
2025-05-20,07:00,Kitchen Appliances,800,0.83,0.664,0.093
2025-05-20,13:00,Kitchen Appliances,800,1.25,1.0,0.14
2025-05-20,07:00,Kitchen Appliances,800,0.76,0.608,0.085
2025-05-20,12:00,Other Appliances,100,1.74,0.174,0.024
2025-05-21,13:00,Air Conditioner,1500,2.92,4.38,0.613
2025-05-21,14:00,Electric Fan,75,4.03,0.302,0.042
2025-05-21,06:00,Water Heater,2000,0.5,1.0,0.14
2025-05-21,18:00,Refrigerator,150,24.0,3.6,0.504
2025-05-21,21:00,Television,120,3.25,0.39,0.055
2025-05-21,20:00,Lights,60,4.74,0.284,0.04
2025-05-21,07:00,Water Pump,750,0.57,0.427,0.06
2025-05-21,07:00,Microwave,1100,0.3,0.33,0.046
2025-05-21,07:00,Microwave,1100,0.26,0.286,0.04
2025-05-21,19:00,Microwave,1100,0.23,0.253,0.035
2025-05-21,13:00,Electric Oven,2200,0.36,0.792,0.111
2025-05-21,07:00,Electric Oven,2200,0.38,0.836,0.117
2025-05-21,14:00,Computer,200,2.88,0.576,0.081
2025-05-21,15:00,Laptop,65,3.5,0.228,0.032
2025-05-21,10:00,Iron,1100,0.27,0.297,0.042
2025-05-21,19:00,Kitchen Appliances,800,0.88,0.704,0.099
2025-05-21,12:00,Other Appliances,100,2.24,0.224,0.031
2025-05-22,22:00,Air Conditioner,1500,2.69,4.035,0.565
2025-05-22,14:00,Electric Fan,75,3.53,0.265,0.037
2025-05-22,07:00,Water Heater,2000,0.43,0.86,0.12
2025-05-22,06:00,Refrigerator,150,20.58,3.087,0.432
2025-05-22,19:00,Television,120,3.49,0.419,0.059
2025-05-22,19:00,Lights,60,5.44,0.326,0.046
2025-05-22,06:00,Water Pump,750,0.55,0.413,0.058
2025-05-22,07:00,Microwave,1100,0.23,0.253,0.035
2025-05-22,20:00,Electric Oven,2200,0.47,1.034,0.145
2025-05-22,21:00,Computer,200,2.96,0.592,0.083
2025-05-22,20:00,Laptop,65,4.44,0.289,0.04
2025-05-22,19:00,Kitchen Appliances,800,1.14,0.912,0.128
2025-05-22,18:00,Other Appliances,100,2.09,0.209,0.029
2025-05-23,21:00,Air Conditioner,1500,3.03,4.545,0.636
2025-05-23,22:00,Electric Fan,75,3.11,0.233,0.033
2025-05-23,06:00,Water Heater,2000,0.5,1.0,0.14
2025-05-23,00:00,Refrigerator,150,21.64,3.246,0.454
2025-05-23,19:00,Television,120,3.92,0.47,0.066
2025-05-23,07:00,Lights,60,4.93,0.296,0.041
2025-05-23,10:00,Washing Machine,500,0.91,0.455,0.064
2025-05-23,08:00,Water Pump,750,0.5,0.375,0.053
2025-05-23,19:00,Microwave,1100,0.24,0.264,0.037
2025-05-23,08:00,Electric Oven,2200,0.36,0.792,0.111
2025-05-23,20:00,Computer,200,3.24,0.648,0.091
2025-05-23,09:00,Laptop,65,3.61,0.235,0.033
2025-05-23,16:00,Iron,1100,0.3,0.33,0.046
2025-05-23,20:00,Kitchen Appliances,800,0.85,0.68,0.095
2025-05-23,07:00,Kitchen Appliances,800,0.72,0.576,0.081
2025-05-23,20:00,Kitchen Appliances,800,1.17,0.936,0.131
2025-05-23,06:00,Other Appliances,100,1.93,0.193,0.027
2025-05-24,20:00,Air Conditioner,1500,2.65,3.975,0.557
2025-05-24,13:00,Electric Fan,75,3.62,0.272,0.038
2025-05-24,06:00,Water Heater,2000,0.5,1.0,0.14
2025-05-24,12:00,Refrigerator,150,24.0,3.6,0.504
2025-05-24,20:00,Television,120,3.92,0.47,0.066
2025-05-24,07:00,Lights,60,6.08,0.365,0.051
2025-05-24,11:00,Washing Machine,500,0.77,0.385,0.054
2025-05-24,08:00,Water Pump,750,0.65,0.487,0.068
2025-05-24,20:00,Microwave,1100,0.28,0.308,0.043
2025-05-24,07:00,Electric Oven,2200,0.36,0.792,0.111
2025-05-24,08:00,Electric Oven,2200,0.41,0.902,0.126
2025-05-24,20:00,Computer,200,3.05,0.61,0.085
2025-05-24,20:00,Laptop,65,5.26,0.342,0.048
2025-05-24,08:00,Kitchen Appliances,800,0.98,0.784,0.11
2025-05-24,06:00,Other Appliances,100,2.15,0.215,0.03
2025-05-25,14:00,Air Conditioner,1500,2.74,4.11,0.575
2025-05-25,20:00,Electric Fan,75,4.37,0.328,0.046
2025-05-25,07:00,Water Heater,2000,0.55,1.1,0.154
2025-05-25,00:00,Refrigerator,150,24.0,3.6,0.504
2025-05-25,20:00,Television,120,3.49,0.419,0.059
2025-05-25,20:00,Lights,60,5.38,0.323,0.045
2025-05-25,07:00,Water Pump,750,0.64,0.48,0.067
2025-05-25,08:00,Microwave,1100,0.31,0.341,0.048
2025-05-25,07:00,Electric Oven,2200,0.4,0.88,0.123
2025-05-25,10:00,Computer,200,3.01,0.602,0.084
2025-05-25,20:00,Laptop,65,4.91,0.319,0.045
2025-05-25,07:00,Kitchen Appliances,800,0.84,0.672,0.094
2025-05-25,07:00,Kitchen Appliances,800,0.9,0.72,0.101
2025-05-25,18:00,Other Appliances,100,2.12,0.212,0.03
2025-05-26,20:00,Air Conditioner,1500,3.0,4.5,0.63
2025-05-26,13:00,Electric Fan,75,4.02,0.301,0.042
2025-05-26,20:00,Water Heater,2000,0.48,0.96,0.134
2025-05-26,18:00,Refrigerator,150,20.79,3.119,0.437
2025-05-26,21:00,Television,120,3.13,0.376,0.053
2025-05-26,20:00,Lights,60,4.93,0.296,0.041
2025-05-26,16:00,Washing Machine,500,0.67,0.335,0.047
2025-05-26,06:00,Water Pump,750,0.57,0.427,0.06
2025-05-26,07:00,Microwave,1100,0.28,0.308,0.043
2025-05-26,19:00,Electric Oven,2200,0.48,1.056,0.148
2025-05-26,14:00,Computer,200,2.93,0.586,0.082
2025-05-26,14:00,Laptop,65,3.66,0.238,0.033
2025-05-26,20:00,Kitchen Appliances,800,1.05,0.84,0.118
2025-05-26,00:00,Other Appliances,100,2.21,0.221,0.031
2025-05-27,21:00,Air Conditioner,1500,2.63,3.945,0.552
2025-05-27,14:00,Electric Fan,75,3.59,0.269,0.038
2025-05-27,20:00,Water Heater,2000,0.49,0.98,0.137
2025-05-27,18:00,Refrigerator,150,22.41,3.361,0.471
2025-05-27,19:00,Television,120,3.75,0.45,0.063
2025-05-27,20:00,Lights,60,4.62,0.277,0.039
2025-05-27,06:00,Water Pump,750,0.51,0.383,0.054
2025-05-27,07:00,Microwave,1100,0.24,0.264,0.037
2025-05-27,20:00,Electric Oven,2200,0.46,1.012,0.142
2025-05-27,20:00,Electric Oven,2200,0.29,0.638,0.089
2025-05-27,07:00,Electric Oven,2200,0.37,0.814,0.114
2025-05-27,10:00,Computer,200,2.96,0.592,0.083
2025-05-27,09:00,Laptop,65,3.5,0.228,0.032
2025-05-27,07:00,Kitchen Appliances,800,0.88,0.704,0.099
2025-05-27,13:00,Kitchen Appliances,800,0.71,0.568,0.08
2025-05-27,18:00,Other Appliances,100,1.8,0.18,0.025
2025-05-28,22:00,Air Conditioner,1500,2.99,4.485,0.628
2025-05-28,20:00,Electric Fan,75,3.69,0.277,0.039
