Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-03-18,10:00,Iron,1100,0.26,0.286,0.04
2025-03-18,08:00,Kitchen Appliances,800,1.14,0.912,0.128
2025-03-18,19:00,Kitchen Appliances,800,1.23,0.984,0.138
2025-03-18,13:00,Kitchen Appliances,800,1.23,0.984,0.138
2025-03-18,00:00,Other Appliances,100,2.03,0.203,0.028
2025-03-19,21:00,Air Conditioner,1500,1.48,2.22,0.311
2025-03-19,22:00,Electric Fan,75,1.88,0.141,0.02
2025-03-19,20:00,Water Heater,2000,1.1,2.2,0.308
2025-03-19,00:00,Refrigerator,150,20.93,3.139,0.439
2025-03-19,20:00,Television,120,3.28,0.394,0.055
2025-03-19,06:00,Lights,60,4.64,0.278,0.039
2025-03-19,10:00,Washing Machine,500,0.74,0.37,0.052
2025-03-19,06:00,Water Pump,750,0.51,0.383,0.054
2025-03-19,19:00,Microwave,1100,0.28,0.308,0.043
2025-03-19,08:00,Microwave,1100,0.32,0.352,0.049
2025-03-19,19:00,Microwave,1100,0.27,0.297,0.042
2025-03-19,08:00,Electric Oven,2200,0.36,0.792,0.111
2025-03-19,20:00,Computer,200,2.92,0.584,0.082
2025-03-19,21:00,Laptop,65,4.27,0.278,0.039
2025-03-19,20:00,Kitchen Appliances,800,0.73,0.584,0.082
2025-03-19,18:00,Other Appliances,100,2.03,0.203,0.028
2025-03-20,15:00,Air Conditioner,1500,1.21,1.815,0.254
2025-03-20,13:00,Electric Fan,75,1.53,0.115,0.016
2025-03-20,20:00,Water Heater,2000,1.13,2.26,0.316
2025-03-20,00:00,Refrigerator,150,21.84,3.276,0.459
2025-03-20,21:00,Television,120,3.19,0.383,0.054
2025-03-20,06:00,Lights,60,4.69,0.281,0.039
2025-03-20,17:00,Washing Machine,500,0.89,0.445,0.062
2025-03-20,08:00,Water Pump,750,0.5,0.375,0.053
2025-03-20,19:00,Microwave,1100,0.2,0.22,0.031
2025-03-20,19:00,Microwave,1100,0.23,0.253,0.035
2025-03-20,19:00,Microwave,1100,0.18,0.198,0.028
2025-03-20,20:00,Electric Oven,2200,0.48,1.056,0.148
2025-03-20,21:00,Computer,200,2.61,0.522,0.073
2025-03-20,09:00,Laptop,65,4.2,0.273,0.038
2025-03-20,19:00,Kitchen Appliances,800,1.03,0.824,0.115
2025-03-20,18:00,Other Appliances,100,2.19,0.219,0.031
2025-03-21,22:00,Air Conditioner,1500,1.54,2.31,0.323
2025-03-21,20:00,Electric Fan,75,2.0,0.15,0.021
2025-03-21,07:00,Water Heater,2000,1.23,2.46,0.344
2025-03-21,00:00,Refrigerator,150,23.83,3.574,0.5
2025-03-21,21:00,Television,120,3.39,0.407,0.057
2025-03-21,21:00,Lights,60,4.3,0.258,0.036
2025-03-21,08:00,Water Pump,750,0.53,0.398,0.056
2025-03-21,08:00,Microwave,1100,0.2,0.22,0.031
2025-03-21,08:00,Microwave,1100,0.32,0.352,0.049
2025-03-21,19:00,Microwave,1100,0.19,0.209,0.029
2025-03-21,08:00,Electric Oven,2200,0.33,0.726,0.102
2025-03-21,13:00,Electric Oven,2200,0.48,1.056,0.148
2025-03-21,07:00,Electric Oven,2200,0.36,0.792,0.111
2025-03-21,20:00,Computer,200,2.63,0.526,0.074
2025-03-21,14:00,Laptop,65,3.88,0.252,0.035
2025-03-21,20:00,Kitchen Appliances,800,1.17,0.936,0.131
2025-03-21,18:00,Other Appliances,100,2.05,0.205,0.029
2025-03-22,14:00,Air Conditioner,1500,1.37,2.055,0.288
2025-03-22,21:00,Electric Fan,75,1.85,0.139,0.019
2025-03-22,06:00,Water Heater,2000,1.41,2.82,0.395
2025-03-22,00:00,Refrigerator,150,24.0,3.6,0.504
2025-03-22,21:00,Television,120,4.37,0.524,0.073
2025-03-22,20:00,Lights,60,6.41,0.385,0.054
2025-03-22,07:00,Water Pump,750,0.59,0.443,0.062
2025-03-22,20:00,Microwave,1100,0.24,0.264,0.037
2025-03-22,19:00,Microwave,1100,0.27,0.297,0.042
2025-03-22,07:00,Electric Oven,2200,0.45,0.99,0.139
2025-03-22,13:00,Electric Oven,2200,0.46,1.012,0.142
2025-03-22,09:00,Computer,200,3.86,0.772,0.108
2025-03-22,14:00,Laptop,65,4.38,0.285,0.04
2025-03-22,08:00,Kitchen Appliances,800,1.28,1.024,0.143
2025-03-22,18:00,Other Appliances,100,2.05,0.205,0.029
2025-03-23,15:00,Air Conditioner,1500,1.68,2.52,0.353
2025-03-23,20:00,Electric Fan,75,1.93,0.145,0.02
2025-03-23,06:00,Water Heater,2000,1.42,2.84,0.398
2025-03-23,06:00,Refrigerator,150,24.0,3.6,0.504
2025-03-23,20:00,Television,120,4.52,0.542,0.076
2025-03-23,21:00,Lights,60,6.17,0.37,0.052
2025-03-23,06:00,Water Pump,750,0.58,0.435,0.061
2025-03-23,20:00,Microwave,1100,0.2,0.22,0.031
2025-03-23,07:00,Microwave,1100,0.31,0.341,0.048
2025-03-23,08:00,Microwave,1100,0.2,0.22,0.031
2025-03-23,07:00,Electric Oven,2200,0.29,0.638,0.089
2025-03-23,21:00,Computer,200,3.88,0.776,0.109
2025-03-23,14:00,Laptop,65,4.18,0.272,0.038
2025-03-23,08:00,Kitchen Appliances,800,1.11,0.888,0.124
2025-03-23,18:00,Other Appliances,100,2.21,0.221,0.031
2025-03-24,20:00,Air Conditioner,1500,1.22,1.83,0.256
2025-03-24,15:00,Electric Fan,75,1.85,0.139,0.019
2025-03-24,19:00,Water Heater,2000,1.14,2.28,0.319
2025-03-24,00:00,Refrigerator,150,24.0,3.6,0.504
2025-03-24,20:00,Television,120,3.27,0.392,0.055
2025-03-24,21:00,Lights,60,4.32,0.259,0.036
2025-03-24,11:00,Washing Machine,500,0.68,0.34,0.048
2025-03-24,07:00,Water Pump,750,0.53,0.398,0.056
2025-03-24,07:00,Microwave,1100,0.3,0.33,0.046
2025-03-24,20:00,Electric Oven,2200,0.44,0.968,0.136
2025-03-24,10:00,Computer,200,3.27,0.654,0.092
2025-03-24,14:00,Laptop,65,3.7,0.24,0.034
2025-03-24,19:00,Kitchen Appliances,800,1.21,0.968,0.136
2025-03-24,19:00,Kitchen Appliances,800,0.85,0.68,0.095
2025-03-24,20:00,Kitchen Appliances,800,0.88,0.704,0.099
2025-03-24,18:00,Other Appliances,100,2.19,0.219,0.031
2025-03-25,13:00,Air Conditioner,1500,1.38,2.07,0.29
2025-03-25,22:00,Electric Fan,75,1.81,0.136,0.019
2025-03-25,19:00,Water Heater,2000,1.37,2.74,0.384
2025-03-25,12:00,Refrigerator,150,24.0,3.6,0.504
2025-03-25,19:00,Television,120,3.29,0.395,0.055
2025-03-25,19:00,Lights,60,4.97,0.298,0.042
2025-03-25,07:00,Water Pump,750,0.55,0.413,0.058
2025-03-25,20:00,Microwave,1100,0.2,0.22,0.031
2025-03-25,07:00,Microwave,1100,0.29,0.319,0.045
2025-03-25,08:00,Electric Oven,2200,0.44,0.968,0.136
2025-03-25,19:00,Electric Oven,2200,0.45,0.99,0.139
2025-03-25,13:00,Electric Oven,2200,0.52,1.144,0.16
2025-03-25,15:00,Computer,200,3.37,0.674,0.094
2025-03-25,09:00,Laptop,65,3.87,0.252,0.035
2025-03-25,08:00,Kitchen Appliances,800,1.14,0.912,0.128
2025-03-25,19:00,Kitchen Appliances,800,1.11,0.888,0.124
2025-03-25,12:00,Other Appliances,100,2.24,0.224,0.031
2025-03-26,14:00,Air Conditioner,1500,1.35,2.025,0.284
2025-03-26,21:00,Electric Fan,75,1.98,0.148,0.021
2025-03-26,06:00,Water Heater,2000,1.09,2.18,0.305
2025-03-26,12:00,Refrigerator,150,23.79,3.568,0.5
2025-03-26,21:00,Television,120,3.74,0.449,0.063
2025-03-26,07:00,Lights,60,5.39,0.323,0.045
2025-03-26,06:00,Water Pump,750,0.52,0.39,0.055
2025-03-26,13:00,Microwave,1100,0.24,0.264,0.037
2025-03-26,20:00,Microwave,1100,0.23,0.253,0.035
2025-03-26,20:00,Electric Oven,2200,0.39,0.858,0.12
2025-03-26,20:00,Computer,200,3.07,0.614,0.086
2025-03-26,10:00,Laptop,65,3.49,0.227,0.032
2025-03-26,08:00,Kitchen Appliances,800,0.95,0.76,0.106
2025-03-26,08:00,Kitchen Appliances,800,0.78,0.624,0.087
2025-03-26,18:00,Other Appliances,100,1.91,0.191,0.027
2025-03-27,22:00,Air Conditioner,1500,1.21,1.815,0.254
2025-03-27,13:00,Electric Fan,75,1.63,0.122,0.017
2025-03-27,07:00,Water Heater,2000,1.2,2.4,0.336
2025-03-27,00:00,Refrigerator,150,22.66,3.399,0.476
2025-03-27,20:00,Television,120,2.98,0.358,0.05
2025-03-27,07:00,Lights,60,4.56,0.274,0.038
2025-03-27,10:00,Washing Machine,500,0.89,0.445,0.062
2025-03-27,07:00,Water Pump,750,0.44,0.33,0.046
2025-03-27,19:00,Microwave,1100,0.24,0.264,0.037
2025-03-27,07:00,Microwave,1100,0.23,0.253,0.035
2025-03-27,13:00,Microwave,1100,0.26,0.286,0.04
2025-03-27,20:00,Electric Oven,2200,0.46,1.012,0.142
2025-03-27,07:00,Electric Oven,2200,0.33,0.726,0.102
2025-03-27,10:00,Computer,200,3.11,0.622,0.087
2025-03-27,14:00,Laptop,65,3.67,0.239,0.033
2025-03-27,16:00,Iron,1100,0.32,0.352,0.049
2025-03-27,13:00,Kitchen Appliances,800,0.88,0.704,0.099
2025-03-27,12:00,Other Appliances,100,1.97,0.197,0.028
2025-03-28,22:00,Air Conditioner,1500,1.32,1.98,0.277
2025-03-28,15:00,Electric Fan,75,2.07,0.155,0.022
2025-03-28,20:00,Water Heater,2000,1.38,2.76,0.386
2025-03-28,06:00,Refrigerator,150,22.99,3.448,0.483
2025-03-28,20:00,Television,120,3.15,0.378,0.053
2025-03-28,07:00,Lights,60,4.28,0.257,0.036
2025-03-28,11:00,Washing Machine,500,0.88,0.44,0.062
2025-03-28,08:00,Water Pump,750,0.44,0.33,0.046
2025-03-28,13:00,Microwave,1100,0.23,0.253,0.035
