Date,Time,Appliance,Power_Watts,Duration_Hours,Energy_kWh,Cost
2025-06-03,13:00,Air Conditioner,1500,3.51,5.265,0.737
2025-06-03,20:00,Electric Fan,75,4.65,0.349,0.049
2025-06-03,07:00,Water Heater,2000,0.27,0.54,0.076
2025-06-03,00:00,Refrigerator,150,22.97,3.446,0.482
2025-06-03,20:00,Television,120,3.26,0.391,0.055
2025-06-03,19:00,Lights,60,5.2,0.312,0.044
2025-06-03,10:00,Washing Machine,500,0.84,0.42,0.059
2025-06-03,08:00,Water Pump,750,0.5,0.375,0.053
2025-06-03,08:00,Microwave,1100,0.26,0.286,0.04
2025-06-03,13:00,Electric Oven,2200,0.48,1.056,0.148
2025-06-03,13:00,Electric Oven,2200,0.35,0.77,0.108
2025-06-03,20:00,Computer,200,2.64,0.528,0.074
2025-06-03,10:00,Laptop,65,3.82,0.248,0.035
2025-06-03,08:00,Kitchen Appliances,800,0.95,0.76,0.106
2025-06-03,08:00,Kitchen Appliances,800,0.76,0.608,0.085
2025-06-03,08:00,Kitchen Appliances,800,1.0,0.8,0.112
2025-06-03,00:00,Other Appliances,100,2.18,0.218,0.031
2025-06-04,13:00,Air Conditioner,1500,3.8,5.7,0.798
2025-06-04,14:00,Electric Fan,75,4.6,0.345,0.048
2025-06-04,20:00,Water Heater,2000,0.27,0.54,0.076
2025-06-04,12:00,Refrigerator,150,22.91,3.437,0.481
2025-06-04,20:00,Television,120,3.12,0.374,0.052
2025-06-04,21:00,Lights,60,5.58,0.335,0.047
2025-06-04,07:00,Water Pump,750,0.45,0.338,0.047
2025-06-04,08:00,Microwave,1100,0.21,0.231,0.032
2025-06-04,08:00,Electric Oven,2200,0.31,0.682,0.095
2025-06-04,19:00,Electric Oven,2200,0.52,1.144,0.16
2025-06-04,09:00,Computer,200,3.17,0.634,0.089
2025-06-04,15:00,Laptop,65,3.49,0.227,0.032
2025-06-04,10:00,Iron,1100,0.26,0.286,0.04
2025-06-04,13:00,Kitchen Appliances,800,0.73,0.584,0.082
2025-06-04,07:00,Kitchen Appliances,800,1.1,0.88,0.123
2025-06-04,06:00,Other Appliances,100,2.17,0.217,0.03
2025-06-05,14:00,Air Conditioner,1500,4.0,6.0,0.84
2025-06-05,15:00,Electric Fan,75,4.71,0.353,0.049
2025-06-05,07:00,Water Heater,2000,0.21,0.42,0.059
2025-06-05,12:00,Refrigerator,150,24.0,3.6,0.504
2025-06-05,20:00,Television,120,3.97,0.476,0.067
2025-06-05,21:00,Lights,60,4.78,0.287,0.04
2025-06-05,06:00,Water Pump,750,0.5,0.375,0.053
2025-06-05,08:00,Microwave,1100,0.25,0.275,0.039
2025-06-05,20:00,Electric Oven,2200,0.5,1.1,0.154
2025-06-05,21:00,Computer,200,2.55,0.51,0.071
2025-06-05,10:00,Laptop,65,3.52,0.229,0.032
2025-06-05,07:00,Kitchen Appliances,800,0.96,0.768,0.108
2025-06-05,12:00,Other Appliances,100,1.81,0.181,0.025
2025-06-06,20:00,Air Conditioner,1500,4.46,6.69,0.937
2025-06-06,14:00,Electric Fan,75,4.75,0.356,0.05
2025-06-06,19:00,Water Heater,2000,0.23,0.46,0.064
2025-06-06,00:00,Refrigerator,150,21.29,3.193,0.447
2025-06-06,20:00,Television,120,3.52,0.422,0.059
2025-06-06,19:00,Lights,60,5.39,0.323,0.045
2025-06-06,10:00,Washing Machine,500,0.72,0.36,0.05
2025-06-06,07:00,Water Pump,750,0.48,0.36,0.05
2025-06-06,19:00,Microwave,1100,0.28,0.308,0.043
2025-06-06,19:00,Microwave,1100,0.21,0.231,0.032
2025-06-06,07:00,Electric Oven,2200,0.33,0.726,0.102
2025-06-06,19:00,Electric Oven,2200,0.49,1.078,0.151
2025-06-06,13:00,Electric Oven,2200,0.51,1.122,0.157
2025-06-06,21:00,Computer,200,2.71,0.542,0.076
2025-06-06,09:00,Laptop,65,3.99,0.259,0.036
2025-06-06,19:00,Kitchen Appliances,800,0.79,0.632,0.088
2025-06-06,00:00,Other Appliances,100,2.12,0.212,0.03
2025-06-07,14:00,Air Conditioner,1500,4.81,7.215,1.01
2025-06-07,14:00,Electric Fan,75,5.2,0.39,0.055
2025-06-07,20:00,Water Heater,2000,0.26,0.52,0.073
2025-06-07,18:00,Refrigerator,150,24.0,3.6,0.504
2025-06-07,20:00,Television,120,4.3,0.516,0.072
2025-06-07,21:00,Lights,60,6.21,0.373,0.052
2025-06-07,07:00,Water Pump,750,0.63,0.472,0.066
2025-06-07,20:00,Microwave,1100,0.32,0.352,0.049
2025-06-07,19:00,Microwave,1100,0.22,0.242,0.034
2025-06-07,13:00,Microwave,1100,0.19,0.209,0.029
2025-06-07,08:00,Electric Oven,2200,0.43,0.946,0.132
2025-06-07,21:00,Computer,200,2.96,0.592,0.083
2025-06-07,09:00,Laptop,65,3.98,0.259,0.036
2025-06-07,16:00,Iron,1100,0.27,0.297,0.042
2025-06-07,20:00,Kitchen Appliances,800,1.16,0.928,0.13
2025-06-07,18:00,Other Appliances,100,2.48,0.248,0.035
2025-06-08,22:00,Air Conditioner,1500,4.08,6.12,0.857
2025-06-08,21:00,Electric Fan,75,5.98,0.449,0.063
2025-06-08,19:00,Water Heater,2000,0.26,0.52,0.073
2025-06-08,00:00,Refrigerator,150,24.0,3.6,0.504
2025-06-08,19:00,Television,120,4.57,0.548,0.077
2025-06-08,06:00,Lights,60,6.6,0.396,0.055
2025-06-08,17:00,Washing Machine,500,0.74,0.37,0.052
2025-06-08,06:00,Water Pump,750,0.49,0.367,0.051
2025-06-08,08:00,Microwave,1100,0.31,0.341,0.048
2025-06-08,08:00,Microwave,1100,0.25,0.275,0.039
2025-06-08,07:00,Electric Oven,2200,0.4,0.88,0.123
2025-06-08,19:00,Electric Oven,2200,0.42,0.924,0.129
2025-06-08,20:00,Electric Oven,2200,0.44,0.968,0.136
2025-06-08,15:00,Computer,200,3.52,0.704,0.099
2025-06-08,10:00,Laptop,65,4.69,0.305,0.043
2025-06-08,13:00,Kitchen Appliances,800,1.07,0.856,0.12
2025-06-08,13:00,Kitchen Appliances,800,1.16,0.928,0.13
2025-06-08,07:00,Kitchen Appliances,800,0.89,0.712,0.1
2025-06-08,06:00,Other Appliances,100,2.36,0.236,0.033
2025-06-09,15:00,Air Conditioner,1500,4.29,6.435,0.901
2025-06-09,21:00,Electric Fan,75,5.68,0.426,0.06
2025-06-09,19:00,Water Heater,2000,0.21,0.42,0.059
2025-06-09,18:00,Refrigerator,150,23.14,3.471,0.486
2025-06-09,20:00,Television,120,3.34,0.401,0.056
2025-06-09,06:00,Lights,60,4.87,0.292,0.041
2025-06-09,10:00,Washing Machine,500,0.84,0.42,0.059
2025-06-09,06:00,Water Pump,750,0.56,0.42,0.059
2025-06-09,07:00,Microwave,1100,0.23,0.253,0.035
2025-06-09,19:00,Electric Oven,2200,0.39,0.858,0.12
2025-06-09,15:00,Computer,200,3.06,0.612,0.086
2025-06-09,21:00,Laptop,65,3.72,0.242,0.034
2025-06-09,17:00,Iron,1100,0.29,0.319,0.045
2025-06-09,07:00,Kitchen Appliances,800,1.18,0.944,0.132
2025-06-09,06:00,Other Appliances,100,2.11,0.211,0.03
2025-06-10,21:00,Air Conditioner,1500,3.71,5.565,0.779
2025-06-10,22:00,Electric Fan,75,5.69,0.427,0.06
2025-06-10,19:00,Water Heater,2000,0.23,0.46,0.064
2025-06-10,18:00,Refrigerator,150,23.02,3.453,0.483
2025-06-10,21:00,Television,120,3.19,0.383,0.054
2025-06-10,06:00,Lights,60,5.52,0.331,0.046
2025-06-10,06:00,Water Pump,750,0.47,0.352,0.049
2025-06-10,20:00,Microwave,1100,0.3,0.33,0.046
2025-06-10,07:00,,1100,0.29,0.319,0.045
2025-06-10,20:00,Microwave,1100,0.28,0.308,0.043
2025-06-10,20:00,Electric Oven,2200,0.35,0.77,0.108
2025-06-10,19:00,Electric Oven,2200,0.47,1.034,0.145
2025-06-10,14:00,Computer,200,2.93,0.586,0.082
2025-06-10,21:00,Laptop,65,4.35,0.283,0.04
2025-06-10,19:00,Kitchen Appliances,800,0.82,0.656,0.092
2025-06-10,20:00,Kitchen Appliances,800,0.85,0.68,0.095
2025-06-10,06:00,Other Appliances,100,1.97,0.197,0.028
2025-06-11,22:00,Air Conditioner,1500,4.35,6.525,0.914
2025-06-11,14:00,Electric Fan,75,5.52,0.414,0.058
2025-06-11,07:00,Water Heater,2000,0.25,0.5,0.07
2025-06-11,18:00,Refrigerator,150,24.0,3.6,0.504
2025-06-11,21:00,Television,120,3.26,0.391,0.055
2025-06-11,21:00,Lights,60,5.05,0.303,0.042
2025-06-11,08:00,Water Pump,750,0.57,0.427,0.06
2025-06-11,08:00,Microwave,1100,0.23,0.253,0.035
2025-06-11,19:00,Electric Oven,2200,0.48,1.056,0.148
2025-06-11,07:00,Electric Oven,2200,0.36,0.792,0.111
2025-06-11,15:00,Computer,200,3.12,0.624,0.087
2025-06-11,14:00,Laptop,65,3.72,0.242,0.034
2025-06-11,17:00,Iron,1100,0.33,0.363,0.051
2025-06-11,08:00,Kitchen Appliances,800,0.82,0.656,0.092
2025-06-11,12:00,Other Appliances,100,2.18,0.218,0.031
2025-06-12,21:00,Air Conditioner,1500,3.86,5.79,0.811
2025-06-12,20:00,Electric Fan,75,5.97,0.448,0.063
2025-06-12,06:00,Water Heater,2000,0.25,0.5,0.07
2025-06-12,12:00,Refrigerator,150,21.85,3.277,0.459
2025-06-12,20:00,Television,120,3.12,0.374,0.052
2025-06-12,19:00,Lights,60,5.43,0.326,0.046
2025-06-12,17:00,Washing Machine,500,0.92,0.46,0.064
2025-06-12,06:00,Water Pump,750,0.54,0.405,0.057
2025-06-12,13:00,Microwave,1100,0.22,0.242,0.034
2025-06-12,07:00,Electric Oven,2200,0.5,1.1,0.154
2025-06-12,08:00,Electric Oven,2200,0.38,0.836,0.117
2025-06-12,20:00,Electric Oven,2200,0.34,0.748,0.105
2025-06-12,09:00,Computer,200,3.21,0.642,0.09
2025-06-12,20:00,Laptop,65,4.03,0.262,0.037
2025-06-12,07:00,Kitchen Appliances,800,0.84,0.672,0.094
2025-06-12,12:00,Other Appliances,100,2.16,0.216,0.03
2025-06-13,21:00,Air Conditioner,1500,3.7,5.55,0.777
2025-06-13,22:00,Electric Fan,75,5.57,0.418,0.059
2025-06-13,20:00,Water Heater,2000,0.26,0.52,0.073
2025-06-13,00:00,Refrigerator,150,21.97,3.296,0.461
2025-06-13,20:00,Television,120,3.16,0.379,0.053
2025-06-13,19:00,Lights,60,4.91,0.295,0.041
2025-06-13,10:00,Washing Machine,500,0.8,0.4,0.056
2025-06-13,07:00,Water Pump,750,0.47,0.352,0.049
2025-06-13,08:00,Microwave,1100,0.32,0.352,0.049
2025-06-13,07:00,Electric Oven,2200,0.48,1.056,0.148
2025-06-13,20:00,Electric Oven,2200,0.43,0.946,0.132
2025-06-13,21:00,Computer,200,2.58,0.516,0.072
2025-06-13,09:00,Laptop,65,4.19,0.272,0.038
2025-06-13,13:00,Kitchen Appliances,800,0.89,0.712,0.1
2025-06-13,07:00,Kitchen Appliances,800,1.24,0.992,0.139
2025-06-13,08:00,Kitchen Appliances,800,1.02,0.816,0.114
2025-06-13,18:00,Other Appliances,100,2.21,0.221,0.031
2025-06-14,20:00,Air Conditioner,1500,3.82,5.73,0.802
2025-06-14,15:00,Electric Fan,75,6.75,0.506,0.071
2025-06-14,07:00,Water Heater,2000,0.26,0.52,0.073
2025-06-14,06:00,Refrigerator,150,24.0,3.6,0.504
2025-06-14,21:00,Television,120,4.53,0.544,0.076
2025-06-14,20:00,Lights,60,5.43,0.326,0.046
2025-06-14,17:00,Washing Machine,500,0.63,0.315,0.044
2025-06-14,07:00,Water Pump,750,0.57,0.427,0.06
2025-06-14,07:00,Microwave,1100,0.28,0.308,0.043
2025-06-14,13:00,Microwave,1100,0.3,0.33,0.046
2025-06-14,20:00,Electric Oven,2200,0.38,0.836,0.117
2025-06-14,19:00,Electric Oven,2200,0.46,1.012,0.142
2025-06-14,09:00,Computer,200,3.65,0.73,0.102
2025-06-14,10:00,Laptop,65,4.8,0.312,0.044
2025-06-14,13:00,Kitchen Appliances,800,0.82,0.656,0.092
2025-06-14,07:00,Kitchen Appliances,800,0.89,0.712,0.1
2025-06-14,08:00,Kitchen Appliances,800,0.77,0.616,0.086
2025-06-14,06:00,Other Appliances,100,2.31,0.231,0.032
2025-06-15,22:00,Air Conditioner,1500,4.95,7.425,1.04
2025-06-15,15:00,Electric Fan,75,5.82,0.436,0.061
2025-06-15,07:00,Water Heater,2000,0.27,0.54,0.076
2025-06-15,12:00,Refrigerator,150,24.0,3.6,0.504
2025-06-15,19:00,Television,120,4.39,0.527,0.074
2025-06-15,19:00,Lights,60,5.03,0.302,0.042
2025-06-15,08:00,Water Pump,750,0.65,0.487,0.068
2025-06-15,20:00,Microwave,1100,0.31,0.341,0.048
2025-06-15,08:00,Electric Oven,2200,0.51,1.122,0.157
2025-06-15,10:00,Computer,200,3.2,0.64,0.09
2025-06-15,20:00,Laptop,65,3.98,0.259,0.036
2025-06-15,16:00,Iron,1100,0.25,0.275,0.039
2025-06-15,20:00,Kitchen Appliances,800,0.71,0.568,0.08
2025-06-15,18:00,Other Appliances,100,2.26,0.226,0.032
2025-06-16,20:00,Air Conditioner,1500,4.28,6.42,0.899
2025-06-16,22:00,Electric Fan,75,4.6,0.345,0.048
2025-06-16,19:00,Water Heater,2000,0.22,0.44,0.062
2025-06-16,18:00,Refrigerator,150,22.47,3.37,0.472
2025-06-16,20:00,Television,120,3.38,0.406,0.057
2025-06-16,21:00,Lights,60,5.53,0.332,0.046
2025-06-16,06:00,Water Pump,750,0.53,0.398,0.056
2025-06-16,07:00,Microwave,1100,0.29,0.319,0.045
2025-06-16,13:00,Microwave,1100,0.22,0.242,0.034
2025-06-16,19:00,Microwave,1100,0.21,0.231,0.032
2025-06-16,19:00,Electric Oven,2200,0.42,0.924,0.129
2025-06-16,19:00,Electric Oven,2200,0.3,0.66,0.092
2025-06-16,14:00,Computer,200,2.67,0.534,0.075
2025-06-16,15:00,Laptop,65,4.57,0.297,0.042
2025-06-16,20:00,Kitchen Appliances,800,0.74,0.592,0.083
2025-06-16,13:00,Kitchen Appliances,800,0.74,0.592,0.083
2025-06-16,18:00,Other Appliances,100,2.26,0.226,0.032
2025-06-17,21:00,Air Conditioner,1500,4.38,6.57,0.92
2025-06-17,21:00,Electric Fan,75,5.89,0.442,0.062
2025-06-17,06:00,Water Heater,2000,0.26,0.52,0.073
2025-06-17,18:00,Refrigerator,150,20.44,3.066,0.429
2025-06-17,20:00,Television,120,3.29,0.395,0.055
2025-06-17,07:00,Lights,60,5.26,0.316,0.044
2025-06-17,07:00,Water Pump,750,0.51,0.383,0.054
2025-06-17,19:00,Microwave,1100,0.31,0.341,0.048
2025-06-17,13:00,Microwave,1100,0.19,0.209,0.029
2025-06-17,19:00,Microwave,1100,0.28,0.308,0.043
2025-06-17,08:00,Electric Oven,2200,0.36,0.792,0.111
2025-06-17,14:00,Computer,200,3.0,0.6,0.084
2025-06-17,15:00,Laptop,65,4.3,0.28,0.039
2025-06-17,19:00,Kitchen Appliances,800,1.01,0.808,0.113
2025-06-17,13:00,Kitchen Appliances,800,1.24,0.992,0.139
2025-06-17,18:00,Other Appliances,100,2.14,0.214,0.03
2025-06-18,14:00,Air Conditioner,1500,4.21,6.315,0.884
2025-06-18,22:00,Electric Fan,75,5.29,0.397,0.056
2025-06-18,20:00,Water Heater,2000,0.25,0.5,0.07
2025-06-18,06:00,Refrigerator,150,20.78,3.117,0.436
2025-06-18,19:00,Television,120,3.03,0.364,0.051
2025-06-18,19:00,Lights,60,4.3,0.258,0.036
2025-06-18,17:00,Washing Machine,500,0.64,0.32,0.045
2025-06-18,07:00,Water Pump,750,0.43,0.323,0.045
2025-06-18,07:00,Microwave,1100,0.24,0.264,0.037
2025-06-18,08:00,Microwave,1100,0.3,0.33,0.046
2025-06-18,07:00,Microwave,1100,0.19,0.209,0.029
2025-06-18,08:00,Electric Oven,2200,0.32,0.704,0.099
2025-06-18,13:00,,2200,0.46,1.012,0.142
2025-06-18,21:00,Computer,200,3.06,0.612,0.086
2025-06-18,20:00,Laptop,65,4.1,0.267,0.037
2025-06-18,11:00,Iron,1100,0.36,0.396,0.055
2025-06-18,19:00,Kitchen Appliances,800,0.85,0.68,0.095
2025-06-18,12:00,Other Appliances,100,2.11,0.211,0.03
2025-06-19,22:00,Air Conditioner,1500,3.35,5.025,0.704
2025-06-19,13:00,Electric Fan,75,5.95,0.446,0.062
2025-06-19,06:00,Water Heater,2000,0.23,0.46,0.064
2025-06-19,06:00,Refrigerator,150,24.0,3.6,0.504
2025-06-19,20:00,Television,120,3.01,0.361,0.051
2025-06-19,20:00,Lights,60,5.5,0.33,0.046
2025-06-19,06:00,Water Pump,750,0.51,0.383,0.054
2025-06-19,19:00,Microwave,1100,0.27,0.297,0.042
2025-06-19,07:00,Electric Oven,2200,0.33,0.726,0.102
2025-06-19,14:00,Computer,200,3.27,0.654,0.092
2025-06-19,09:00,Laptop,65,3.79,0.246,0.034
2025-06-19,08:00,Kitchen Appliances,800,0.94,0.752,0.105
2025-06-19,18:00,Other Appliances,100,1.84,0.184,0.026
2025-06-20,14:00,Air Conditioner,1500,3.42,5.13,0.718
2025-06-20,20:00,Electric Fan,75,4.67,0.35,0.049
2025-06-20,07:00,Water Heater,2000,0.22,0.44,0.062
2025-06-20,18:00,Refrigerator,150,21.27,3.191,0.447
2025-06-20,21:00,Television,120,3.82,0.458,0.064
2025-06-20,19:00,Lights,60,5.46,0.328,0.046
2025-06-20,06:00,Water Pump,750,0.48,0.36,0.05
2025-06-20,19:00,Microwave,1100,0.25,0.275,0.039
2025-06-20,19:00,Electric Oven,2200,0.3,0.66,0.092
2025-06-20,20:00,Electric Oven,2200,0.47,1.034,0.145
2025-06-20,19:00,Electric Oven,2200,0.32,0.704,0.099
2025-06-20,20:00,Computer,200,2.63,0.526,0.074
2025-06-20,15:00,Laptop,65,3.81,0.248,0.035
2025-06-20,20:00,Kitchen Appliances,800,1.02,0.816,0.114
2025-06-20,19:00,Kitchen Appliances,800,0.75,0.6,0.084
2025-06-20,19:00,Kitchen Appliances,800,0.96,0.768,0.108
2025-06-20,06:00,Other Appliances,100,1.88,0.188,0.026
2025-06-21,15:00,Air Conditioner,1500,4.73,7.095,0.993
2025-06-21,21:00,Electric Fan,75,6.59,0.494,0.069
2025-06-21,06:00,Water Heater,2000,0.27,0.54,0.076
2025-06-21,00:00,Refrigerator,150,24.0,3.6,0.504
2025-06-21,21:00,Television,120,4.04,0.485,0.068
2025-06-21,06:00,Lights,60,5.62,0.337,0.047
2025-06-21,07:00,Water Pump,750,0.63,0.472,0.066
2025-06-21,07:00,Microwave,1100,0.29,0.319,0.045
2025-06-21,08:00,Electric Oven,2200,0.32,0.704,0.099
2025-06-21,07:00,Electric Oven,2200,0.48,1.056,0.148
2025-06-21,13:00,Electric Oven,2200,0.3,0.66,0.092
2025-06-21,21:00,Computer,200,3.26,0.652,0.091
2025-06-21,21:00,Laptop,65,4.54,0.295,0.041
2025-06-21,07:00,Kitchen Appliances,800,0.83,0.664,0.093
2025-06-21,12:00,Other Appliances,100,2.47,0.247,0.035
2025-06-22,13:00,Air Conditioner,1500,4.99,7.485,1.048
2025-06-22,13:00,Electric Fan,75,5.86,0.44,0.062
2025-06-22,06:00,Water Heater,2000,0.24,0.48,0.067
2025-06-22,18:00,Refrigerator,150,23.57,3.535,0.495
2025-06-22,20:00,Television,120,3.98,0.478,0.067
2025-06-22,21:00,Lights,60,6.39,0.383,0.054
2025-06-22,16:00,Washing Machine,500,0.9,0.45,0.063
2025-06-22,08:00,Water Pump,750,0.61,0.458,0.064
2025-06-22,08:00,Microwave,1100,0.19,0.209,0.029
2025-06-22,07:00,Microwave,1100,0.18,0.198,0.028
2025-06-22,08:00,Electric Oven,2200,0.49,1.078,0.151
2025-06-22,10:00,Computer,200,3.43,0.686,0.096
2025-06-22,15:00,Laptop,65,4.81,0.313,0.044
2025-06-22,19:00,Kitchen Appliances,800,0.88,0.704,0.099
2025-06-22,18:00,Other Appliances,100,2.06,0.206,0.029
2025-06-23,14:00,Air Conditioner,1500,3.34,5.01,0.701
2025-06-23,22:00,Electric Fan,75,5.83,0.437,0.061
2025-06-23,20:00,Water Heater,2000,0.25,0.5,0.07
2025-06-23,18:00,Refrigerator,150,23.79,3.568,0.5
2025-06-23,19:00,Television,120,3.59,0.431,0.06
2025-06-23,20:00,Lights,60,4.69,0.281,0.039
2025-06-23,17:00,Washing Machine,500,0.84,0.42,0.059
2025-06-23,07:00,Water Pump,750,0.57,0.427,0.06
2025-06-23,19:00,Microwave,1100,0.18,0.198,0.028
2025-06-23,20:00,Microwave,1100,0.25,0.275,0.039
2025-06-23,07:00,Electric Oven,2200,0.34,0.748,0.105
2025-06-23,19:00,Electric Oven,2200,0.41,0.902,0.126
2025-06-23,20:00,Electric Oven,2200,0.42,0.924,0.129
2025-06-23,21:00,Computer,200,2.61,0.522,0.073
2025-06-23,15:00,Laptop,65,3.9,0.254,0.036
2025-06-23,07:00,Kitchen Appliances,800,1.12,0.896,0.125
2025-06-23,08:00,Kitchen Appliances,800,0.8,0.64,0.09
2025-06-23,19:00,Kitchen Appliances,800,0.98,0.784,0.11
2025-06-23,06:00,Other Appliances,100,1.84,0.184,0.026
2025-06-24,22:00,Air Conditioner,1500,4.0,6.0,0.84
2025-06-24,21:00,Electric Fan,75,4.95,0.371,0.052
2025-06-24,20:00,Water Heater,2000,0.27,0.54,0.076
2025-06-24,12:00,Refrigerator,150,21.34,3.201,0.448
2025-06-24,20:00,Television,120,3.73,0.448,0.063
2025-06-24,19:00,Lights,60,5.69,0.341,0.048
2025-06-24,08:00,Water Pump,750,0.55,0.413,0.058
2025-06-24,08:00,Microwave,1100,0.28,0.308,0.043
2025-06-24,07:00,Electric Oven,2200,0.43,0.946,0.132
2025-06-24,15:00,Computer,200,3.26,0.652,0.091
2025-06-24,10:00,Laptop,65,3.76,0.244,0.034
2025-06-24,08:00,Kitchen Appliances,800,0.91,0.728,0.102
2025-06-24,20:00,Kitchen Appliances,800,0.8,0.64,0.09
2025-06-24,00:00,Other Appliances,100,1.72,0.172,0.024
2025-06-25,13:00,Air Conditioner,1500,3.71,5.565,0.779
2025-06-25,13:00,Electric Fan,75,5.38,0.404,0.057
2025-06-25,20:00,Water Heater,2000,0.24,0.48,0.067
2025-06-25,12:00,Refrigerator,150,22.26,3.339,0.467
2025-06-25,19:00,Television,120,3.8,0.456,0.064
2025-06-25,21:00,Lights,60,5.41,0.325,0.046
2025-06-25,10:00,Washing Machine,500,0.86,0.43,0.06
2025-06-25,07:00,Water Pump,750,0.53,0.398,0.056
2025-06-25,20:00,Microwave,1100,0.32,0.352,0.049
2025-06-25,07:00,Electric Oven,2200,0.48,1.056,0.148
2025-06-25,10:00,Computer,200,3.01,0.602,0.084
2025-06-25,10:00,Laptop,65,4.16,0.27,0.038
2025-06-25,17:00,Iron,1100,0.28,0.308,0.043
2025-06-25,07:00,Kitchen Appliances,800,1.14,0.912,0.128
2025-06-25,13:00,Kitchen Appliances,800,0.79,0.632,0.088
2025-06-25,08:00,Kitchen Appliances,800,0.9,0.72,0.101
2025-06-25,06:00,,100,1.77,0.177,0.025
2025-06-26,20:00,Air Conditioner,1500,3.83,5.745,0.804
2025-06-26,13:00,Electric Fan,75,5.62,0.421,0.059
2025-06-26,20:00,Water Heater,2000,0.22,0.44,0.062
2025-06-26,06:00,Refrigerator,150,22.86,3.429,0.48
2025-06-26,20:00,Television,120,3.06,0.367,0.051
2025-06-26,20:00,Lights,60,5.32,0.319,0.045
2025-06-26,08:00,Water Pump,750,0.45,0.338,0.047
2025-06-26,19:00,Microwave,1100,0.2,0.22,0.031
2025-06-26,20:00,Electric Oven,2200,0.5,1.1,0.154
2025-06-26,13:00,Electric Oven,2200,0.47,1.034,0.145
2025-06-26,19:00,Electric Oven,2200,0.51,1.122,0.157
2025-06-26,09:00,Computer,200,2.68,0.536,0.075
2025-06-26,20:00,Laptop,65,4.26,0.277,0.039
2025-06-26,11:00,Iron,1100,0.29,0.319,0.045
2025-06-26,08:00,Kitchen Appliances,800,1.16,0.928,0.13
2025-06-26,07:00,Kitchen Appliances,800,1.24,0.992,0.139
2025-06-26,20:00,Kitchen Appliances,800,1.29,1.032,0.144
2025-06-26,18:00,Other Appliances,100,2.28,0.228,0.032
2025-06-27,22:00,Air Conditioner,1500,3.79,5.685,0.796
2025-06-27,15:00,Electric Fan,75,5.51,0.413,0.058
2025-06-27,19:00,Water Heater,2000,0.26,0.52,0.073
2025-06-27,00:00,Refrigerator,150,24.0,3.6,0.504
2025-06-27,21:00,Television,120,3.84,0.461,0.065
2025-06-27,07:00,Lights,60,5.17,0.31,0.043
2025-06-27,17:00,Washing Machine,500,0.68,0.34,0.048
2025-06-27,08:00,Water Pump,750,0.53,0.398,0.056
2025-06-27,07:00,Microwave,1100,0.31,0.341,0.048
2025-06-27,08:00,Electric Oven,2200,0.37,0.814,0.114
2025-06-27,20:00,Electric Oven,2200,0.4,0.88,0.123
2025-06-27,09:00,Computer,200,2.81,0.562,0.079
2025-06-27,14:00,Laptop,65,4.01,0.261,0.037
2025-06-27,20:00,Kitchen Appliances,800,1.23,0.984,0.138
